Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-18 00:00:00-04:00,163.68128351283463,164.16635889995132,160.3223592057251,160.6243896484375,8608800,0.0,0.0
2022-05-19 00:00:00-04:00,159.91047918384407,159.98369994305972,158.05254606072137,159.19659423828125,6874500,0.0,0.0
2022-05-20 00:00:00-04:00,160.02946376637283,162.14366255218548,159.29727014375166,161.97891235351562,7522100,0.0,0.0
2022-05-23 00:00:00-04:00,163.5908790567761,165.737075782272,163.46192284938357,165.28573608398438,7040800,1.13,0.0
2022-05-24 00:00:00-04:00,165.1107537034529,167.4043474758493,164.97259133079208,167.09115600585938,6419800,0.0,0.0
2022-05-25 00:00:00-04:00,166.28977583408334,167.22932207550718,164.935728445176,165.45155334472656,6558900,0.0,0.0
2022-05-26 00:00:00-04:00,166.72267164670353,166.72267164670353,164.51198990992089,165.3041534423828,6897600,0.0,0.0
2022-05-27 00:00:00-04:00,165.58049669975603,166.87007290357354,164.17118447474724,166.8055877685547,5853600,0.0,0.0
2022-05-31 00:00:00-04:00,163.95932491098262,165.95815319659127,161.20517164053706,165.36863708496094,16391400,0.0,0.0
2022-06-01 00:00:00-04:00,165.01861574540345,165.64498455300455,162.02497622855006,163.6922149658203,5175400,0.0,0.0
2022-06-02 00:00:00-04:00,163.71986304760458,163.7843341346554,160.81832680612007,163.1763916015625,8666500,0.0,0.0
2022-06-03 00:00:00-04:00,163.1027036393107,164.57648701186807,162.25526098250214,162.50396728515625,4234200,0.0,0.0
2022-06-06 00:00:00-04:00,163.23165354707479,164.4198919601576,162.1170923528725,162.48553466796875,5386500,0.0,0.0
2022-06-07 00:00:00-04:00,163.0197831858732,165.15678793281663,162.48553199913732,164.2725067138672,5447800,0.0,0.0
2022-06-08 00:00:00-04:00,164.05142169072332,165.2949248336605,162.8539632879471,163.2960968017578,4333100,0.0,0.0
2022-06-09 00:00:00-04:00,163.2316556987507,164.55805648368556,159.94325106971746,160.0077362060547,5509600,0.0,0.0
2022-06-10 00:00:00-04:00,158.58919422163623,160.2472126720671,157.16145572112154,158.93922424316406,6647300,0.0,0.0
2022-06-13 00:00:00-04:00,156.66408842293566,158.6629170997777,156.66408842293566,157.3365020751953,7997000,0.0,0.0
2022-06-14 00:00:00-04:00,157.56678184733886,157.6128406574667,154.06652310525362,154.9231719970703,7116800,0.0,0.0
2022-06-15 00:00:00-04:00,156.25876394358346,157.9167824119537,155.33764413395255,156.58116149902344,7796100,0.0,0.0
2022-06-16 00:00:00-04:00,155.11657387565566,156.7838125756525,154.2046742385274,156.6640625,7056700,0.0,0.0
2022-06-17 00:00:00-04:00,157.17069567503083,158.6168466336347,155.89033955472857,156.09298706054688,12486600,0.0,0.0
2022-06-21 00:00:00-04:00,157.28121968538196,160.14590307758326,156.18508477813182,159.36294555664062,8219700,0.0,0.0
2022-06-22 00:00:00-04:00,158.43260098267848,163.88562835313604,158.14705610182799,161.87759399414062,10593100,0.0,0.0
2022-06-23 00:00:00-04:00,163.03822103212465,165.6357858764082,162.59608741901172,165.4884033203125,10223500,0.0,0.0
2022-06-24 00:00:00-04:00,166.5200333759029,168.13199299740725,165.783134737895,167.91091918945312,9374400,0.0,0.0
2022-06-27 00:00:00-04:00,167.3122151460683,168.88733633178262,167.18325892453183,167.7543487548828,5908600,0.0,0.0
2022-06-28 00:00:00-04:00,167.80039332232204,168.5372919779367,162.402630698566,162.98294067382812,9245700,0.0,0.0
2022-06-29 00:00:00-04:00,163.2408300303648,164.23564096660965,162.51313761576245,163.0289764404297,7097900,0.0,0.0
2022-06-30 00:00:00-04:00,162.90927326611418,164.22646803476417,161.223622088098,163.50799560546875,10777200,0.0,0.0
2022-07-01 00:00:00-04:00,163.45272632090135,165.54367246615294,162.75268024444256,165.3594512939453,5498400,0.0,0.0
2022-07-05 00:00:00-04:00,164.72389292624825,165.00023174003402,160.83676536314252,164.08831787109375,5676400,0.0,0.0
2022-07-06 00:00:00-04:00,164.02380312800167,165.28573270707304,163.41586071049795,164.23565673828125,5335600,0.0,0.0
2022-07-07 00:00:00-04:00,163.83036001824516,164.99096584849121,163.50796248225745,164.4198760986328,5725800,0.0,0.0
2022-07-08 00:00:00-04:00,164.26326765549794,165.7923296364231,163.74744290414253,164.2172088623047,3828300,0.0,0.0
2022-07-11 00:00:00-04:00,163.68298671545617,164.8988716058613,163.51719189685883,164.28172302246094,3645200,0.0,0.0
2022-07-12 00:00:00-04:00,163.94090329129077,164.37383073549657,161.38019129012685,161.9789276123047,4708800,0.0,0.0
2022-07-13 00:00:00-04:00,161.80390480132627,162.42105337063643,160.735402477518,161.60125732421875,5291700,0.0,0.0
2022-07-14 00:00:00-04:00,158.92081977293628,162.12631318126978,158.7089661253191,161.8223419189453,5359600,0.0,0.0
2022-07-15 00:00:00-04:00,163.69223136233256,164.42911607307667,162.6237288545087,164.17120361328125,5691100,0.0,0.0
2022-07-18 00:00:00-04:00,163.71983373894201,164.13433482632988,160.19194331686012,160.4866943359375,7605700,0.0,0.0
2022-07-19 00:00:00-04:00,162.42105961331671,162.8079282512534,156.4798395829336,158.14706420898438,13256400,0.0,0.0
2022-07-20 00:00:00-04:00,158.61681364132016,158.93921116674724,156.3692792662224,157.24435424804688,7455800,0.0,0.0
2022-07-21 00:00:00-04:00,156.63645201568255,157.8707493888929,156.37853955128563,157.79705810546875,5729200,0.0,0.0
2022-07-22 00:00:00-04:00,158.06414920433448,158.88394519101,157.56673668580197,158.54312133789062,4257000,0.0,0.0
2022-07-25 00:00:00-04:00,158.54311660674676,159.3352801026614,158.174674352672,158.85630798339844,4437300,0.0,0.0
2022-07-26 00:00:00-04:00,158.94842239534782,161.1775305119197,158.8839513213003,159.98007202148438,4525500,0.0,0.0
2022-07-27 00:00:00-04:00,159.01294804145715,160.366995548362,157.63126805932367,159.53797912597656,4648500,0.0,0.0
2022-07-28 00:00:00-04:00,159.7221924214239,162.20000731579395,157.91680520486366,160.45909118652344,5513000,0.0,0.0
2022-07-29 00:00:00-04:00,160.08141758346395,161.05781646152766,159.2708416474808,160.75384521484375,6451400,0.0,0.0
2022-08-01 00:00:00-04:00,160.4314416661679,161.34335537229123,159.8511316663464,160.19195556640625,5461400,0.0,0.0
2022-08-02 00:00:00-04:00,161.20516624722552,161.64731385753527,159.07738182260945,159.280029296875,5794200,0.0,0.0
2022-08-03 00:00:00-04:00,158.93925034182743,161.43547753791552,158.2207779045259,160.81832885742188,5010000,0.0,0.0
2022-08-04 00:00:00-04:00,161.02095202640913,161.2788644492584,158.0641653018966,158.23916625976562,5651600,0.0,0.0
2022-08-05 00:00:00-04:00,157.7878232369091,157.99967685369631,156.39692335518257,157.61280822753906,5235500,0.0,0.0
2022-08-08 00:00:00-04:00,157.78784999219778,157.95364483644707,156.07456632574699,156.7746124267578,4629800,0.0,0.0
2022-08-09 00:00:00-04:00,157.08776824888554,157.62201943222988,156.34166344194415,156.75616455078125,5532500,0.0,0.0
2022-08-10 00:00:00-04:00,157.52991709347427,157.73256458027126,156.1574434883806,157.20751953125,5603400,0.0,0.0
2022-08-11 00:00:00-04:00,155.22712834387855,156.54432304472496,153.80859583739485,153.9559783935547,9328700,0.0,0.0
2022-08-12 00:00:00-04:00,154.32440779100207,154.69286415051215,152.12293199293134,152.2611083984375,14606900,0.0,0.0
2022-08-15 00:00:00-04:00,152.90588738096557,153.5967272335904,152.10451764957602,152.98878479003906,10072000,0.0,0.0
2022-08-16 00:00:00-04:00,152.7769297476606,154.9784054953128,152.5374436608435,154.35205078125,7453600,0.0,0.0
2022-08-17 00:00:00-04:00,153.28357369765652,155.26397596091488,153.28357369765652,154.3612823486328,7406600,0.0,0.0
2022-08-18 00:00:00-04:00,154.45338178699902,155.02448569620404,152.84142192336833,153.61517333984375,8312100,0.0,0.0
2022-08-19 00:00:00-04:00,153.9191213585122,156.7008929833964,153.8270037581449,155.9547882080078,8128500,0.0,0.0
2022-08-22 00:00:00-04:00,156.62247201465007,156.6410221550699,155.01823153381252,155.40769958496094,5462600,1.13,0.0
2022-08-23 00:00:00-04:00,154.86058722777028,155.5746190469391,153.74781937102586,154.0538330078125,5566300,0.0,0.0
2022-08-24 00:00:00-04:00,154.45255138626098,154.48036951827822,153.07087033070695,153.54379272460938,5684300,0.0,0.0
2022-08-25 00:00:00-04:00,153.8868779807982,155.08311414348094,152.72774209038906,154.98110961914062,5678700,0.0,0.0
2022-08-26 00:00:00-04:00,155.2871426963582,155.3242288236818,152.2641068587261,152.3290252685547,5667100,0.0,0.0
2022-08-29 00:00:00-04:00,151.58717294443582,151.93027267771333,150.24257799416517,151.15133666992188,5259200,0.0,0.0
2022-08-30 00:00:00-04:00,151.42952521092053,151.6520702603235,150.25183910926353,150.6227569580078,6973300,0.0,0.0
2022-08-31 00:00:00-04:00,151.3646280283397,151.66137366862978,149.5471105052012,149.6120147705078,8741700,0.0,0.0
2022-09-01 00:00:00-04:00,149.75112757374666,153.46963137297175,149.74184542848624,153.32125854492188,7509600,0.0,0.0
2022-09-02 00:00:00-04:00,153.80344689567568,154.11872850973003,150.23330215245218,150.91024780273438,5803700,0.0,0.0
2022-09-06 00:00:00-04:00,152.0230163508733,154.13727941384292,150.9844349584279,151.31825256347656,7394600,0.0,0.0
2022-09-07 00:00:00-04:00,151.06787313252156,152.4681042629721,150.37239156415583,152.1435546875,4590600,0.0,0.0
2022-09-08 00:00:00-04:00,151.96736831488147,153.3954176189045,151.22551845646558,153.3675994873047,5838400,0.0,0.0
2022-09-09 00:00:00-04:00,152.99668892754565,154.1187246878587,152.4402979698036,153.6643524169922,5500600,0.0,0.0
2022-09-12 00:00:00-04:00,154.03529313373636,154.46186148455004,153.20998871877268,153.59945678710938,6365300,0.0,0.0
2022-09-13 00:00:00-04:00,151.67992980080544,152.48668404909793,149.12054807583104,149.60275268554688,6726400,0.0,0.0
2022-09-14 00:00:00-04:00,150.5763958011745,153.33977184910333,150.5763958011745,152.69065856933594,9555700,0.0,0.0
2022-09-15 00:00:00-04:00,152.49593008538767,153.99817997056266,152.1713804935458,153.08013916015625,7174500,0.0,0.0
2022-09-16 00:00:00-04:00,153.30269872251725,155.4447798021554,152.77412591086136,155.41696166992188,20201500,0.0,0.0
2022-09-19 00:00:00-04:00,154.21146700929967,154.3320075399598,152.15284019796692,154.1929168701172,7380900,0.0,0.0
2022-09-20 00:00:00-04:00,153.2099919195341,153.8405552386968,152.37541949132182,152.97816467285156,7143400,0.0,0.0
2022-09-21 00:00:00-04:00,153.02450263571794,154.67511117311903,151.37389409831684,151.41098022460938,8071200,0.0,0.0
2022-09-22 00:00:00-04:00,151.29044431927545,155.008962136389,150.99371282329872,154.10018920898438,7401100,0.0,0.0
2022-09-23 00:00:00-04:00,153.69216298425118,155.30567121297872,152.6906677993811,154.60092163085938,9598600,0.0,0.0
2022-09-26 00:00:00-04:00,153.74782688696462,154.7122219700578,152.43104987465867,153.65509033203125,8735500,0.0,0.0
2022-09-27 00:00:00-04:00,154.26710958519234,155.48188198352415,152.44957791047167,152.95033264160156,8686700,0.0,0.0
2022-09-28 00:00:00-04:00,154.1651005602441,155.21296411749137,153.0987010132054,154.26710510253906,8660900,0.0,0.0
2022-09-29 00:00:00-04:00,154.37837888653627,155.0182242797713,151.97665227537036,152.57012939453125,7008100,0.0,0.0
2022-09-30 00:00:00-04:00,153.00595434636836,153.69216796275091,151.44808233029065,151.48516845703125,8985200,0.0,0.0
2022-10-03 00:00:00-04:00,152.3475705400466,152.43103909342767,149.94584392302713,151.33680725097656,8657000,0.0,0.0
2022-10-04 00:00:00-04:00,151.9395603679757,153.9332687308505,151.07715578174657,153.5808868408203,6236100,0.0,0.0
2022-10-05 00:00:00-04:00,153.0245167873232,153.97036166615263,152.27339885135424,153.10797119140625,4539400,0.0,0.0
2022-10-06 00:00:00-04:00,152.81123461875632,153.00597572277803,149.93658538282259,150.14059448242188,5890700,0.0,0.0
2022-10-07 00:00:00-04:00,150.01075224930116,150.42803838970335,147.59974364980675,148.55487060546875,6363500,0.0,0.0
2022-10-10 00:00:00-04:00,148.95361233296265,149.55635737394275,147.60900329605346,148.74960327148438,5315600,0.0,0.0
2022-10-11 00:00:00-04:00,148.7125209307111,152.18066124446938,148.7125209307111,150.90097045898438,6212200,0.0,0.0
2022-10-12 00:00:00-04:00,151.09571883331864,152.8947004156841,150.68770064149004,150.8638916015625,4341700,0.0,0.0
2022-10-13 00:00:00-04:00,149.19473432929212,153.92401556851337,149.064911644078,153.1450653076172,6465100,0.0,0.0
2022-10-14 00:00:00-04:00,152.4866683671134,153.6365222763833,151.70773233510283,152.50521850585938,5684600,0.0,0.0
2022-10-17 00:00:00-04:00,153.37689255682162,155.05533361886867,153.01524263728916,154.4803924560547,6710800,0.0,0.0
2022-10-18 00:00:00-04:00,153.00595856605798,155.0182170504584,151.19770915838112,153.94253540039062,10883600,0.0,0.0
2022-10-19 00:00:00-04:00,153.93324750090892,154.16507468088017,151.97662553596726,152.71847534179688,10044600,0.0,0.0
2022-10-20 00:00:00-04:00,153.00596664765672,153.69218031920911,152.38467139013164,153.10797119140625,5659900,0.0,0.0
2022-10-21 00:00:00-04:00,152.73705350238689,157.05830217621448,152.47739399553706,156.4462890625,8487600,0.0,0.0
2022-10-24 00:00:00-04:00,157.46631983145517,159.57131496675493,156.9470291186929,158.55126953125,6855500,0.0,0.0
2022-10-25 00:00:00-04:00,157.80014860705714,158.67182120822648,156.27009463239895,158.3009033203125,5661900,0.0,0.0
2022-10-26 00:00:00-04:00,158.86652933952686,160.02566518580662,158.12467956798633,159.69183349609375,6123800,0.0,0.0
2022-10-27 00:00:00-04:00,159.8216919539784,160.82317309789784,159.23748282868317,159.7845916748047,5390900,0.0,0.0
2022-10-28 00:00:00-04:00,160.42441493576072,162.6406822986577,160.04421494954445,162.15847778320312,6073900,0.0,0.0
2022-10-31 00:00:00-04:00,161.83395155277057,162.42742867678248,160.81390611324505,161.3239288330078,7810000,0.0,0.0
2022-11-01 00:00:00-04:00,161.40737952915038,161.93595237647332,158.03197581082568,160.5078887939453,6985000,0.0,0.0
2022-11-02 00:00:00-04:00,160.32241508226576,161.29609213528124,157.91140658428543,158.04122924804688,6877300,0.0,0.0
2022-11-03 00:00:00-04:00,157.46631096971905,159.00564703135697,156.65955681133735,158.31016540527344,4819900,0.0,0.0
2022-11-04 00:00:00-04:00,159.0890942382956,159.96076676751693,156.93774519666843,159.01490783691406,5300900,0.0,0.0
2022-11-07 00:00:00-05:00,159.19109629447257,161.2126367892384,158.97781923732506,160.40586853027344,6621000,0.0,0.0
2022-11-08 00:00:00-05:00,160.5449877725238,161.99158733300507,159.66403303411886,161.203369140625,5148400,0.0,0.0
2022-11-09 00:00:00-05:00,161.60210698495362,162.2790384405579,159.8123936603552,159.91439819335938,6150000,0.0,0.0
2022-11-10 00:00:00-05:00,161.67629461077334,162.0657626080275,159.53419940146142,161.78756713867188,7877500,0.0,0.0
2022-11-11 00:00:00-05:00,160.17405229214816,160.5264341799292,154.6936677904742,156.947021484375,11074700,0.0,0.0
2022-11-14 00:00:00-05:00,157.87429948126686,160.66549345606384,157.87429948126686,159.41363525390625,6581500,0.0,0.0
2022-11-15 00:00:00-05:00,159.6732904759009,160.4244082738237,158.1246866142164,159.85874938964844,9351000,0.0,0.0
2022-11-16 00:00:00-05:00,161.01790672451625,162.26977932079296,160.54498430905684,160.8509979248047,5500900,0.0,0.0
2022-11-17 00:00:00-05:00,160.42443587813736,162.26978563903472,160.40588573868826,162.14923095703125,4464100,0.0,0.0
2022-11-18 00:00:00-05:00,162.27906255956407,163.79984863699494,161.92668063870195,163.39183044433594,6555700,0.0,0.0
2022-11-21 00:00:00-05:00,164.15710050932543,164.7730780400172,163.16781103084725,164.2317657470703,5706600,1.13,0.0
2022-11-22 00:00:00-05:00,164.63310458008385,165.370415033006,164.56778138605685,165.0251007080078,4707900,0.0,0.0
2022-11-23 00:00:00-05:00,164.67046794618815,165.56642260468206,164.2691439446779,165.2024383544922,5389200,0.0,0.0
2022-11-25 00:00:00-05:00,165.54772909929173,166.238357690363,165.0624121297454,165.4170684814453,3058600,0.0,0.0
2022-11-28 00:00:00-05:00,164.95974054207636,165.91170455982441,164.7824123755319,165.5010528564453,6183100,0.0,0.0
2022-11-29 00:00:00-05:00,165.20239417729695,165.43571771735688,163.00916144529683,164.34376525878906,6700500,0.0,0.0
2022-11-30 00:00:00-05:00,164.60509913580051,166.13570110659703,163.12116472479062,166.12637329101562,13288000,0.0,0.0
2022-12-01 00:00:00-05:00,167.05966797579458,167.9556367069297,165.91172005482073,166.8170166015625,6282600,0.0,0.0
2022-12-02 00:00:00-05:00,165.6597118675297,167.0223275945376,165.15573929180485,166.94766235351562,5823900,0.0,0.0
2022-12-05 00:00:00-05:00,166.46234251297466,167.39563664811334,166.1263560546872,166.8543243408203,5120600,0.0,0.0
2022-12-06 00:00:00-05:00,167.91829543454844,167.9929606815419,164.19444634603596,164.35311889648438,7943500,0.0,0.0
2022-12-07 00:00:00-05:00,164.79177758295833,166.01439080918766,164.47444670516785,165.35174560546875,5702600,0.0,0.0
2022-12-08 00:00:00-05:00,165.02508811066227,165.63172364734135,164.57709663893002,165.37973022460938,4798500,0.0,0.0
2022-12-09 00:00:00-05:00,165.30504123619687,166.02368165805882,163.94243986797468,164.01710510253906,4561000,0.0,0.0
2022-12-12 00:00:00-05:00,164.21312516759787,166.00504847028094,163.88648071525665,165.97705078125,4882400,0.0,0.0
2022-12-13 00:00:00-05:00,167.15301332781402,168.17962850404567,166.41570286249728,167.25567626953125,9177500,0.0,0.0
2022-12-14 00:00:00-05:00,166.66768631238162,168.96358215716933,166.66768631238162,167.7689666748047,9533600,0.0,0.0
2022-12-15 00:00:00-05:00,167.24631571222986,167.8436234231652,164.6330891365355,165.650390625,7602400,0.0,0.0
2022-12-16 00:00:00-05:00,165.19309590818287,165.19309590818287,163.1958466176877,163.95181274414062,18841800,0.0,0.0
2022-12-19 00:00:00-05:00,163.653156525962,164.41845042480904,162.4585409953663,163.77447509765625,5736000,0.0,0.0
2022-12-20 00:00:00-05:00,164.259801581018,164.67045336352115,163.48516558055817,163.95181274414062,6174700,0.0,0.0
2022-12-21 00:00:00-05:00,164.51177896308243,166.29436013068369,163.93312685293773,165.8277130126953,5472000,0.0,0.0
2022-12-22 00:00:00-05:00,164.97844844600553,165.66907716005034,163.6438301023455,165.22109985351562,5709100,0.0,0.0
2022-12-23 00:00:00-05:00,164.8850862152617,165.6783919893844,164.08245262578606,165.64105224609375,3683400,0.0,0.0
2022-12-27 00:00:00-05:00,166.22903836031827,166.45303410560567,165.18375336419038,165.59439086914062,3067300,0.0,0.0
2022-12-28 00:00:00-05:00,165.9023780531808,166.54635335375042,164.8664208829035,164.87576293945312,2645400,0.0,0.0
2022-12-29 00:00:00-05:00,165.70638568584826,166.40635632582712,165.25840846372475,165.71571350097656,2828800,0.0,0.0
2022-12-30 00:00:00-05:00,165.65038722704193,165.91170845515703,163.69979159019445,164.8664093017578,4216600,0.0,0.0
2023-01-03 00:00:00-05:00,164.40912467805666,166.4810391302163,164.26912199072981,166.3037109375,6344900,0.0,0.0
2023-01-04 00:00:00-05:00,166.9570135523446,168.17029896724173,166.57435947886447,168.1143035888672,9788800,0.0,0.0
2023-01-05 00:00:00-05:00,167.07834223367715,167.98363880418253,166.50903216604942,166.87301635742188,6255300,0.0,0.0
2023-01-06 00:00:00-05:00,168.11428184074643,168.86090577707395,167.42363903461083,168.2262725830078,5706000,0.0,0.0
2023-01-09 00:00:00-05:00,167.33966900764796,167.76897640602485,163.4944868498709,163.86781311035156,7925300,0.0,0.0
2023-01-10 00:00:00-05:00,163.97981803091508,164.39046983244134,162.69188148360496,163.47584533691406,5047500,0.0,0.0
2023-01-11 00:00:00-05:00,163.85846806866004,163.99845650103617,160.6292638994389,163.21449279785156,6494800,0.0,0.0
2023-01-12 00:00:00-05:00,162.6358398383526,163.05583361509503,161.27323830077404,162.3931884765625,4269400,0.0,0.0
2023-01-13 00:00:00-05:00,161.6372245611871,162.40251839887898,160.88125853874465,161.8612060546875,6088000,0.0,0.0
2023-01-17 00:00:00-05:00,162.3932119812833,162.9345243968005,160.61061640895022,160.86260986328125,6053300,0.0,0.0
2023-01-18 00:00:00-05:00,160.1999453839952,160.52660405373618,158.38936657973179,158.43601989746094,7047800,0.0,0.0
2023-01-19 00:00:00-05:00,157.75471216866083,159.85462404787077,157.45606544001694,158.2213592529297,6939500,0.0,0.0
2023-01-20 00:00:00-05:00,158.75335051705517,158.7626783323993,156.30811000764209,157.48406982421875,8620600,0.0,0.0
2023-01-23 00:00:00-05:00,157.82007415467933,158.31471900170152,156.7467771492806,157.082763671875,8425400,0.0,0.0
2023-01-24 00:00:00-05:00,157.74540890066493,159.58399983806473,154.93618390201857,157.082763671875,10541800,0.0,0.0
2023-01-25 00:00:00-05:00,156.0188077499343,158.2027130126953,155.93481468004526,158.2027130126953,7099800,0.0,0.0
2023-01-26 00:00:00-05:00,158.2400468519375,158.57603335989037,157.40007346158512,157.6240692138672,6946100,0.0,0.0
2023-01-27 00:00:00-05:00,157.29739080926626,157.605379589704,156.57876456251682,157.00807189941406,6058100,0.0,0.0
2023-01-30 00:00:00-05:00,156.72809247306927,157.29740252033636,150.33503557212168,151.19366455078125,23259100,0.0,0.0
2023-01-31 00:00:00-05:00,150.91369919346596,152.52829449191472,150.30706353964445,152.5189666748047,11612500,0.0,0.0
2023-02-01 00:00:00-05:00,152.1176633911104,154.90820460643934,151.56700885748418,153.91891479492188,9865300,0.0,0.0
2023-02-02 00:00:00-05:00,152.12696688278524,155.13217558870198,151.95898074887285,154.49752807617188,10099000,0.0,0.0
2023-02-03 00:00:00-05:00,154.95482307319077,155.24414197458321,152.95757420709575,153.62954711914062,6868500,0.0,0.0
2023-02-06 00:00:00-05:00,153.5735741137662,153.853565241381,152.22030027805826,152.46295166015625,7021000,0.0,0.0
2023-02-07 00:00:00-05:00,150.8203413113056,152.94825084778572,150.65234095793159,152.50025939941406,7310800,0.0,0.0
2023-02-08 00:00:00-05:00,152.40697009276028,153.58291584616927,152.0336438084658,152.6962890625,6054700,0.0,0.0
2023-02-09 00:00:00-05:00,152.7149231570354,153.8068755809953,150.32569246109531,150.6336669921875,7949500,0.0,0.0
2023-02-10 00:00:00-05:00,150.97900656983552,151.9309563994032,150.58702471514192,151.33364868164062,7028000,0.0,0.0
2023-02-13 00:00:00-05:00,150.56835492695618,151.9589684110667,150.40035456574356,151.8936309814453,6414700,0.0,0.0
2023-02-14 00:00:00-05:00,151.88430488869395,152.09895856956842,150.9696663092576,151.23098754882812,6316000,0.0,0.0
2023-02-15 00:00:00-05:00,151.14699067623351,151.17498836255723,148.66442472197738,148.7390899658203,12621800,0.0,0.0
2023-02-16 00:00:00-05:00,148.4591299904871,149.0004281482801,147.38583300920885,147.6844940185547,11177000,0.0,0.0
2023-02-17 00:00:00-05:00,147.59988165661758,151.44450628419781,147.2238703053666,150.7677001953125,12401900,1.13,0.0
2023-02-21 00:00:00-05:00,150.0721086856078,150.73012504659158,148.41770156369327,148.52110290527344,9423900,0.0,0.0
2023-02-22 00:00:00-05:00,148.99109138349385,149.32009953083568,147.92887901277518,148.3142852783203,9820200,0.0,0.0
2023-02-23 00:00:00-05:00,148.24849839673945,149.07569473693664,147.2708831628236,148.2672882080078,9385100,0.0,0.0
2023-02-24 00:00:00-05:00,147.25206703466193,147.4400798789968,145.89846922166797,146.6128692626953,8689700,0.0,0.0
2023-02-27 00:00:00-05:00,147.0640721014621,147.48707232474507,145.77626727805026,146.29327392578125,7267100,0.0,0.0
2023-02-28 00:00:00-05:00,145.68224244885351,145.9548524392927,143.858627054534,144.0654296875,9062300,0.0,0.0
2023-03-01 00:00:00-05:00,143.83047643783064,144.04668839088728,142.79647726814108,143.41688537597656,6767000,0.0,0.0
2023-03-02 00:00:00-05:00,142.64605986930388,143.59546175984613,142.15725222131866,143.30406188964844,8762500,0.0,0.0
2023-03-03 00:00:00-05:00,144.16887877034438,144.8738840681221,143.67067617405104,144.77989196777344,5747200,0.0,0.0
2023-03-06 00:00:00-05:00,145.38146234392417,146.38726221127973,145.29686517013434,146.2274627685547,8148200,0.0,0.0
2023-03-07 00:00:00-05:00,146.72567111709333,146.8760756609782,144.15006143405714,144.8456573486328,7457700,0.0,0.0
2023-03-08 00:00:00-05:00,144.74225924045334,144.949061907058,143.33224888271278,143.78346252441406,6230500,0.0,0.0
2023-03-09 00:00:00-05:00,144.25347307372968,144.3850734731917,141.66845395736527,142.16665649414062,7439400,0.0,0.0
2023-03-10 00:00:00-05:00,142.7494212359324,144.2816367811585,142.03502129152778,142.51441955566406,8504300,0.0,0.0
2023-03-13 00:00:00-04:00,142.9656488065336,146.5564821203785,142.47685553608926,143.87745666503906,10799600,0.0,0.0
2023-03-14 00:00:00-04:00,144.0842482429276,144.78925337760137,142.78703420525065,144.68585205078125,8421200,0.0,0.0
2023-03-15 00:00:00-04:00,143.67065301469395,145.59767005332984,143.37925316685792,145.09007263183594,7757700,0.0,0.0
