Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,24.74622767701957,24.75733627662568,23.84870740573121,24.28858184814453,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.05753340346533,24.137510563273064,23.41771781993756,23.60433006286621,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.66876576687924,23.86648668770931,23.2444422367134,23.6065616607666,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.81538275875591,24.037541186337343,23.704303544965192,23.937570571899414,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.26636687175016,24.915069102408545,24.148621476140704,24.85730743408203,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.03058821110751,25.1594404985909,24.48407871360307,24.88396453857422,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,25.015037630606752,25.021702111984663,24.17083665569823,24.27080726623535,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.755116764583843,25.059474458800445,24.195278202485493,24.486305236816406,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.224156850283055,24.546285914954115,24.104191087561126,24.39299774169922,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.437430536762403,24.45075950194886,23.695422095851104,23.730966567993164,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.777616704224478,23.899804519790266,23.371066366906675,23.546571731567383,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,23.957564225054288,24.208604335161315,23.659872743076072,24.153064727783203,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.204161237587133,24.672915679210643,24.05309343135395,24.33745765686035,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.495181370985076,24.98615114565444,24.37521565259159,24.970600128173828,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,24.94839659073079,25.27052569079344,24.77733362150666,25.099464416503906,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.268297045568367,25.406035869763418,25.05946929299839,25.126115798950195,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,24.975051641429268,24.9883823005039,24.221934658687033,24.24637222290039,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.132499705095995,26.24135857362099,25.61709213256836,25.61709213256836,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.841473076509626,26.479068493461888,25.67263216529044,26.414642333984375,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.30355593888149,26.659009053947294,25.959209727294347,26.028079986572266,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.225803709068003,26.474620069416556,25.788151324610777,26.35465431213379,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.325774330486077,26.456846992487105,26.128053460560718,26.359098434448242,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.325770949503564,26.772309817405812,26.283560310243587,26.56125831604004,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.7686902971346,26.815529197660055,26.596953901162383,26.7508487701416,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.76868125718588,26.819980096729665,26.418516096545073,26.52557373046875,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.44082570849816,26.728539641570595,26.414060869820496,26.7017765045166,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.802137450309015,27.24374786000545,26.799908323654723,27.214752197265625,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.38202628395159,27.86155222597235,27.321807538499332,27.852630615234375,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.115814122005208,28.432525369439077,28.006527360742815,28.205028533935547,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.387921486223178,28.387921486223178,28.024374703566266,28.34331512451172,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.434754845619533,28.744775313753916,28.307624860083543,28.510587692260742,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.465980042733847,28.72247084575238,28.425833641377697,28.709089279174805,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.655565067400037,28.778235123136476,28.622111144584412,28.648874282836914,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.686780798766748,28.883052825927734,28.55965252898941,28.883052825927734,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,28.999033370722678,29.663677215576172,28.91874057446043,29.663677215576172,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.65030137339149,29.797505428827776,29.255528098629526,29.47856330871582,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.342507415133056,29.351430728053582,28.5819566428779,28.724699020385742,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.724695105583976,29.18860862007078,28.23848011832871,29.08824348449707,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,28.9945786223735,29.12171033143034,28.60203786003965,28.651105880737305,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.827302892674766,29.057028902654466,28.61542010912278,28.791616439819336,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.762622527073855,28.887521701665655,28.568579577817705,28.851835250854492,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.793842145845474,28.896436419430074,28.61987498346581,28.6689395904541,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.677869930658407,28.715785510904464,28.048910657824322,28.193883895874023,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.637717980030118,28.854062393731382,28.160424495428032,28.236255645751953,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.53958013169779,28.898668592933195,27.892777798765373,28.356691360473633,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.19388408094818,28.3745420717025,27.611761997824523,27.770116806030273,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.823637494748706,27.828097449440424,27.234824781290303,27.263818740844727,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.279432073886337,27.857094069691744,27.127768084796827,27.75672721862793,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.745585859796506,27.968621113168467,27.339661766724497,27.564926147460938,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.62959660422218,27.868244171142578,27.404332304778652,27.868244171142578,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.080134441165704,28.396844044080183,28.024375636358634,28.334394454956055,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.3254697478802,28.807226585568305,28.184958187699582,28.653331756591797,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.715784764757345,28.827302375494266,28.414687556092396,28.43699073791504,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.604261958348598,28.637715874194154,27.915084065955917,28.080129623413086,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.352236379049575,28.515051128701085,28.218413892358317,28.3723087310791,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.376769704257562,28.557425973040104,28.227334824603673,28.256330490112305,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.22287369593157,28.285323278086906,27.518081665039062,27.518081665039062,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.379804905052964,27.852638496598882,27.344118452002995,27.709896087646484,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.78349445074899,27.812488413804292,27.413256908193112,27.48908805847168,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.66751593279703,28.191648287696417,27.656363492674796,28.18495750427246,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.122509221365174,28.211723646988165,27.73665925535943,27.75227165222168,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.839253868027196,27.90616510933058,27.45563304801804,27.71212387084961,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.88609472514765,28.004303125595403,27.69874594744716,27.950775146484375,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.761191272731303,28.439218476535938,27.729966481247576,28.403532028198242,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.468216380161834,28.57527233674658,28.097978786339276,28.10466957092285,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.068982453780674,28.19165250699081,27.872712070268168,28.01322364807129,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.06898208162467,28.231798540851795,27.803571327071094,28.227336883544922,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.091279896730754,28.372304696547733,27.937386781517116,28.34777069091797,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.631029764719884,28.67563953079171,28.23848900731811,28.292016983032227,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.32547364766116,28.390154067271926,28.082366068566923,28.169349670410156,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.19388148911807,28.354465409679758,28.1046670655014,28.276403427124023,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.16488434954854,28.347773142664174,28.126968774522698,28.140350341796875,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.00206774201819,28.13365768243695,27.75895850913028,27.823638916015625,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.006532146964158,28.575270929671763,27.91731771978738,28.459293365478516,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.570809456692718,28.5931109339447,28.25186736244214,28.305397033691406,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.32324176735976,28.74254736328277,28.173808580164312,28.68678855895996,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.615415701301764,29.088249217436424,28.579729253943356,28.92097282409668,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.103859068107898,29.13508385417906,28.82283259022097,29.05702018737793,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.509785916396012,29.692676408679905,29.25106427507844,29.585617065429688,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,29.98931371036218,30.00715353104131,28.89867174682491,29.119474411010742,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.030266256132062,29.34920500040265,28.615420593594695,28.691251754760742,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.69124946723609,28.69124946723609,27.785727053191707,27.912857055664062,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.124746787691763,29.02358034176577,27.94631959532429,28.76039695739746,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.88306066003097,29.121709976263308,28.606495765221478,28.704631805419922,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.581963468375665,28.648874718271387,28.05337106036978,28.057832717895508,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.22733347190532,28.26971070308034,27.51362153519884,27.881629943847656,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,27.944343603852865,28.237741344342492,27.776368463460372,28.054088592529297,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.372121744216695,28.582651138305664,28.244460703036083,28.582651138305664,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.531135000130202,28.569208952019615,28.136952891723745,28.29149055480957,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.13023615371956,28.41691344970307,27.955542283275328,28.19070816040039,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.253422105609523,28.486347864636063,28.190711652935395,28.22206687927246,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.5356237858586,28.880531311035156,28.47963206039422,28.880531311035156,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.907398782348185,29.001464435626257,28.714787182551436,28.840208053588867,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.752865630259638,29.276947245150403,28.748385336318027,29.158245086669922,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.270232734179626,29.312786989104495,29.035066821543506,29.13137435913086,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.11569003844849,29.3351765910795,28.967871099600664,29.129127502441406,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.131371288004015,29.480759044817898,29.07761801100838,29.427005767822266,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.474034835932816,29.78086828529664,29.42923873802828,29.684560775756836,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.698004160113488,29.767433333273217,28.91859710134961,29.030580520629883,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.191835506522274,29.62185140567404,29.126886630163256,29.57257843017578,183332800,0.0,0.0
