,contractSymbol,lastTradeDate,strike,lastOptionPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
0,TSLA250523C00050000,2025-05-21 15:30:05+00:00,50.0,295.51,283.75,285.55,-3.789978,-1.2662808,1.0,11,8.5625046484375,True,REGULAR,USD,call,2025-05-23
1,TSLA250523C00060000,2025-05-21 15:30:05+00:00,60.0,285.54,273.75,275.8,-0.5499878,-0.19224294,1.0,13,9.093754316406251,True,REGULAR,USD,call,2025-05-23
2,TSLA250523C00065000,2025-05-15 18:29:49+00:00,65.0,278.23,268.7,270.6,0.0,0.0,2.0,3,7.37500078125,True,REGULAR,USD,call,2025-05-23
3,TSLA250523C00070000,2025-05-16 13:30:05+00:00,70.0,276.1,263.75,265.8,0.0,0.0,2.0,3,8.289067319335937,True,REGULAR,USD,call,2025-05-23
4,TSLA250523C00075000,2025-05-15 18:29:49+00:00,75.0,268.25,258.7,260.6,0.0,0.0,2.0,3,6.7500015625000005,True,REGULAR,USD,call,2025-05-23
5,TSLA250523C00080000,2025-05-16 13:30:05+00:00,80.0,266.12,253.75,255.6,0.0,0.0,1.0,8,6.82812646484375,True,REGULAR,USD,call,2025-05-23
6,TSLA250523C00085000,2025-05-14 13:32:38+00:00,85.0,254.45,248.7,250.6,0.0,0.0,,1,6.187502265625,True,REGULAR,USD,call,2025-05-23
7,TSLA250523C00090000,2025-05-21 18:29:13+00:00,90.0,247.34,243.75,245.6,-5.9600067,-2.352944,2.0,6,6.2812521484375,True,REGULAR,USD,call,2025-05-23
8,TSLA250523C00095000,2025-05-21 16:30:51+00:00,95.0,251.49,238.7,240.6,28.12001,12.588983,4.0,7,5.687502890625,True,REGULAR,USD,call,2025-05-23
9,TSLA250523C00100000,2025-05-19 14:19:34+00:00,100.0,242.09,233.75,235.6,0.0,0.0,26.0,21,5.7812527734375,True,REGULAR,USD,call,2025-05-23
10,TSLA250523C00105000,2025-05-20 15:21:02+00:00,105.0,240.85,228.75,230.6,0.0,0.0,2.0,11,5.562503046874999,True,REGULAR,USD,call,2025-05-23
11,TSLA250523C00110000,2025-05-21 18:29:13+00:00,110.0,227.4,223.8,225.6,0.48999023,0.21594034,2.0,5,5.546878066406249,True,REGULAR,USD,call,2025-05-23
12,TSLA250523C00115000,2025-05-21 16:30:51+00:00,115.0,231.51,218.75,220.85,28.279999,13.915269,4.0,2,5.828127714843751,True,REGULAR,USD,call,2025-05-23
13,TSLA250523C00120000,2025-05-16 19:52:13+00:00,120.0,229.01,213.8,215.6,0.0,0.0,3.0,15,5.14062857421875,True,REGULAR,USD,call,2025-05-23
14,TSLA250523C00125000,2025-05-12 19:57:08+00:00,125.0,193.25,208.75,210.85,0.0,0.0,8.0,3,5.398440751953125,True,REGULAR,USD,call,2025-05-23
15,TSLA250523C00130000,2025-05-21 19:27:41+00:00,130.0,202.91,203.8,205.6,-14.019989,-6.462909,10.0,4,4.7500040624999995,True,REGULAR,USD,call,2025-05-23
16,TSLA250523C00135000,2025-05-19 13:32:22+00:00,135.0,198.11,198.75,200.65,-0.80000305,-0.4021935,10.0,18,4.57812927734375,True,REGULAR,USD,call,2025-05-23
17,TSLA250523C00140000,2025-05-19 13:30:06+00:00,140.0,196.97,193.8,195.85,0.0,0.0,4.0,11,4.886722641601562,True,REGULAR,USD,call,2025-05-23
18,TSLA250523C00145000,2025-05-14 13:34:38+00:00,145.0,196.4,188.75,190.65,0.0,0.0,2.0,4,4.23437970703125,True,REGULAR,USD,call,2025-05-23
19,TSLA250523C00150000,2025-05-19 14:18:04+00:00,150.0,193.69,183.8,185.85,0.0,0.0,3.0,33,4.523441845703125,True,REGULAR,USD,call,2025-05-23
20,TSLA250523C00155000,2025-05-09 19:25:19+00:00,155.0,143.73,178.75,180.65,0.0,0.0,4.0,18,3.9140627148437503,True,REGULAR,USD,call,2025-05-23
21,TSLA250523C00160000,2025-05-19 17:15:52+00:00,160.0,182.2,173.75,175.65,0.0,0.0,8.0,3164,3.7656255859375003,True,REGULAR,USD,call,2025-05-23
22,TSLA250523C00165000,2025-05-16 16:47:05+00:00,165.0,182.86,168.75,170.65,0.0,0.0,4.0,5,3.6171884570312502,True,REGULAR,USD,call,2025-05-23
23,TSLA250523C00170000,2025-05-20 13:32:58+00:00,170.0,181.93,163.8,165.65,0.0,0.0,6.0,3042,3.5781260546875,True,REGULAR,USD,call,2025-05-23
24,TSLA250523C00175000,2025-05-16 19:36:42+00:00,175.0,173.45,158.8,160.9,0.0,0.0,10.0,12,3.7695318261718755,True,REGULAR,USD,call,2025-05-23
25,TSLA250523C00180000,2025-05-21 18:00:14+00:00,180.0,158.3,153.85,155.65,-12.069992,-7.0845766,2.0,19,3.3750015624999996,True,REGULAR,USD,call,2025-05-23
26,TSLA250523C00185000,2025-05-21 17:36:30+00:00,185.0,152.21,148.8,150.9,-0.55999756,-0.36656252,4.0,190,3.4765638085937502,True,REGULAR,USD,call,2025-05-23
27,TSLA250523C00190000,2025-05-21 16:30:51+00:00,190.0,156.57,143.85,145.65,-1.5599976,-0.9865285,7.0,16,3.1054709863281245,True,REGULAR,USD,call,2025-05-23
28,TSLA250523C00195000,2025-05-21 19:21:36+00:00,195.0,138.0,138.8,140.9,-15.630005,-10.173797,24.0,241,3.1914082714843746,True,REGULAR,USD,call,2025-05-23
29,TSLA250523C00200000,2025-05-21 19:44:32+00:00,200.0,135.82,134.35,135.1,-14.199997,-9.465403,43.0,4703,2.777346806640625,True,REGULAR,USD,call,2025-05-23
30,TSLA250523C00205000,2025-05-20 17:07:04+00:00,205.0,129.0,128.8,130.7,-17.470001,-11.927358,1.0,76,2.722659443359375,True,REGULAR,USD,call,2025-05-23
31,TSLA250523C00210000,2025-05-21 16:30:51+00:00,210.0,136.61,123.85,125.9,-3.069992,-2.1978753,6.0,90,2.8339872900390626,True,REGULAR,USD,call,2025-05-23
32,TSLA250523C00215000,2025-05-20 13:42:22+00:00,215.0,133.4,118.8,120.7,0.0,0.0,1.0,95,2.480472548828125,True,REGULAR,USD,call,2025-05-23
33,TSLA250523C00220000,2025-05-21 19:22:30+00:00,220.0,112.6,113.85,115.7,-12.800003,-10.207338,5.0,130,2.4140664648437498,True,REGULAR,USD,call,2025-05-23
34,TSLA250523C00225000,2025-05-21 19:42:03+00:00,225.0,110.7,108.8,110.7,-9.670006,-8.033568,13.0,156,2.2500043749999996,True,REGULAR,USD,call,2025-05-23
35,TSLA250523C00227500,2025-05-20 17:52:40+00:00,227.5,122.75,106.3,108.2,0.0,0.0,12.0,2,2.1914107714843745,True,REGULAR,USD,call,2025-05-23
36,TSLA250523C00230000,2025-05-21 18:21:03+00:00,230.0,107.0,103.9,105.7,-6.3499985,-5.602116,16.0,194,2.2265669335937495,True,REGULAR,USD,call,2025-05-23
37,TSLA250523C00232500,2025-05-21 17:36:30+00:00,232.5,103.56,101.35,103.0,-15.040001,-12.681283,6.0,39,1.8828130859374999,True,REGULAR,USD,call,2025-05-23
38,TSLA250523C00235000,2025-05-21 15:04:04+00:00,235.0,109.65,98.85,100.95,-8.650002,-7.3119197,5.0,473,2.2460981347656244,True,REGULAR,USD,call,2025-05-23
39,TSLA250523C00237500,2025-05-20 18:14:59+00:00,237.5,116.74,96.35,98.45,0.0,0.0,8.0,80,2.1875045312499997,True,REGULAR,USD,call,2025-05-23
40,TSLA250523C00240000,2025-05-21 17:19:39+00:00,240.0,102.83,94.25,95.35,0.26000214,0.2534875,4.0,2188,2.000005,True,REGULAR,USD,call,2025-05-23
41,TSLA250523C00242500,2025-05-21 18:55:08+00:00,242.5,93.9,91.35,93.45,-8.900002,-8.657588,1.0,78,2.068364204101562,True,REGULAR,USD,call,2025-05-23
42,TSLA250523C00245000,2025-05-21 19:58:05+00:00,245.0,89.95,88.7,90.95,-10.520004,-10.470792,11.0,468,1.9238285058593751,True,REGULAR,USD,call,2025-05-23
43,TSLA250523C00247500,2025-05-21 18:47:34+00:00,247.5,90.65,86.35,88.25,-14.309998,-13.633763,1.0,73,1.8359383203124997,True,REGULAR,USD,call,2025-05-23
44,TSLA250523C00250000,2025-05-21 19:38:40+00:00,250.0,84.5,83.9,85.95,-10.580002,-11.127474,40.0,939,1.9218753906250001,True,REGULAR,USD,call,2025-05-23
45,TSLA250523C00252500,2025-05-21 17:01:12+00:00,252.5,95.25,81.35,83.25,-1.9199982,-1.9759166,3.0,166,1.7265638671875,True,REGULAR,USD,call,2025-05-23
46,TSLA250523C00255000,2025-05-21 19:07:32+00:00,255.0,81.2,78.65,80.75,-9.120003,-10.097434,69.0,729,1.5078149609375,True,REGULAR,USD,call,2025-05-23
47,TSLA250523C00257500,2025-05-21 18:50:17+00:00,257.5,79.15,76.35,78.25,-8.199997,-9.387518,9.0,118,1.62109564453125,True,REGULAR,USD,call,2025-05-23
48,TSLA250523C00260000,2025-05-21 19:44:27+00:00,260.0,75.9,74.3,75.25,-8.349998,-9.910977,47.0,1651,1.53515857421875,True,REGULAR,USD,call,2025-05-23
49,TSLA250523C00262500,2025-05-21 16:34:50+00:00,262.5,77.01,71.4,73.5,-12.400002,-13.868695,3.0,163,1.6601579492187502,True,REGULAR,USD,call,2025-05-23
50,TSLA250523C00265000,2025-05-21 19:00:59+00:00,265.0,69.45,68.9,71.0,-9.550003,-12.088612,46.0,1267,1.6044941650390623,True,REGULAR,USD,call,2025-05-23
51,TSLA250523C00267500,2025-05-21 19:00:35+00:00,267.5,67.45,66.4,68.3,-13.5,-16.676962,11.0,206,1.4628933105468749,True,REGULAR,USD,call,2025-05-23
52,TSLA250523C00270000,2025-05-21 19:25:14+00:00,270.0,64.96,63.75,65.8,-7.6900024,-10.585,55.0,1244,1.3320345898437496,True,REGULAR,USD,call,2025-05-23
53,TSLA250523C00272500,2025-05-21 19:21:20+00:00,272.5,61.26,61.4,63.3,-11.939999,-16.311474,28.0,387,1.3584016455078123,True,REGULAR,USD,call,2025-05-23
54,TSLA250523C00275000,2025-05-21 18:41:26+00:00,275.0,63.5,58.9,60.8,-6.720001,-9.569924,47.0,1937,1.3066440917968747,True,REGULAR,USD,call,2025-05-23
55,TSLA250523C00277500,2025-05-21 19:45:33+00:00,277.5,58.1,56.7,58.3,-8.300003,-12.500005,20.0,310,1.3623078759765623,True,REGULAR,USD,call,2025-05-23
56,TSLA250523C00280000,2025-05-21 19:41:48+00:00,280.0,55.13,53.85,55.8,-8.869999,-13.859373,119.0,2233,1.1816447167968749,True,REGULAR,USD,call,2025-05-23
57,TSLA250523C00282500,2025-05-21 17:37:59+00:00,282.5,56.3,51.35,53.6,-7.7299995,-12.072465,6.0,462,1.2373085009765623,True,REGULAR,USD,call,2025-05-23
58,TSLA250523C00285000,2025-05-21 19:29:58+00:00,285.0,51.22,49.4,50.3,-9.129997,-15.128414,322.0,1905,1.0996138769531252,True,REGULAR,USD,call,2025-05-23
59,TSLA250523C00287500,2025-05-21 19:22:22+00:00,287.5,48.07,46.5,48.65,-8.68,-15.295155,102.0,467,1.1816447167968749,True,REGULAR,USD,call,2025-05-23
60,TSLA250523C00290000,2025-05-21 19:57:47+00:00,290.0,45.15,44.45,45.25,-9.849998,-17.909088,369.0,2408,0.99804689453125,True,REGULAR,USD,call,2025-05-23
61,TSLA250523C00292500,2025-05-21 19:21:41+00:00,292.5,40.54,41.65,43.65,-11.759998,-22.485657,54.0,406,1.1030318286132816,True,REGULAR,USD,call,2025-05-23
62,TSLA250523C00295000,2025-05-21 19:59:43+00:00,295.0,39.9,39.45,40.55,-9.599998,-19.393936,422.0,1756,0.9794923925781251,True,REGULAR,USD,call,2025-05-23
63,TSLA250523C00297500,2025-05-21 19:54:32+00:00,297.5,37.63,36.5,38.7,-8.919998,-19.162188,67.0,994,0.9697268652343749,True,REGULAR,USD,call,2025-05-23
64,TSLA250523C00300000,2025-05-21 19:56:38+00:00,300.0,34.95,34.4,35.4,-9.18,-20.802176,1105.0,3260,0.82226740234375,True,REGULAR,USD,call,2025-05-23
65,TSLA250523C00302500,2025-05-21 19:30:34+00:00,302.5,34.37,31.7,33.7,-7.330002,-17.577942,63.0,667,0.8930674755859375,True,REGULAR,USD,call,2025-05-23
66,TSLA250523C00305000,2025-05-21 19:58:14+00:00,305.0,30.61,29.4,30.75,-8.689999,-22.111958,214.0,1846,0.7919942675781251,True,REGULAR,USD,call,2025-05-23
67,TSLA250523C00307500,2025-05-21 19:33:16+00:00,307.5,28.15,27.0,28.85,-8.750002,-23.712742,66.0,506,0.8413101806640625,True,REGULAR,USD,call,2025-05-23
68,TSLA250523C00310000,2025-05-21 19:50:49+00:00,310.0,25.61,25.05,25.85,-9.52,-27.099346,1454.0,2381,0.7861349511718749,True,REGULAR,USD,call,2025-05-23
69,TSLA250523C00312500,2025-05-21 19:56:32+00:00,312.5,22.95,23.2,23.45,-9.399998,-29.05718,207.0,2062,0.805666005859375,True,REGULAR,USD,call,2025-05-23
70,TSLA250523C00315000,2025-05-21 19:57:54+00:00,315.0,21.2,20.65,21.2,-8.67,-29.025778,899.0,2145,0.7573266455078126,True,REGULAR,USD,call,2025-05-23
71,TSLA250523C00317500,2025-05-21 19:52:39+00:00,317.5,19.25,18.75,19.0,-8.34,-30.228344,1427.0,2405,0.7639183764648438,True,REGULAR,USD,call,2025-05-23
72,TSLA250523C00320000,2025-05-21 19:59:41+00:00,320.0,16.7,16.65,16.95,-8.66,-34.148266,2000.0,3572,0.75195560546875,True,REGULAR,USD,call,2025-05-23
73,TSLA250523C00322500,2025-05-21 19:54:31+00:00,322.5,14.95,14.65,14.9,-8.13,-35.225304,621.0,838,0.7358424853515625,True,REGULAR,USD,call,2025-05-23
74,TSLA250523C00325000,2025-05-21 19:58:38+00:00,325.0,13.07,12.8,13.0,-8.040001,-38.08622,9049.0,8259,0.7263210961914062,True,REGULAR,USD,call,2025-05-23
75,TSLA250523C00327500,2025-05-21 19:59:44+00:00,327.5,11.12,11.1,11.2,-8.13,-42.233765,4156.0,3002,0.7185086743164062,True,REGULAR,USD,call,2025-05-23
76,TSLA250523C00330000,2025-05-21 19:59:40+00:00,330.0,9.5,9.45,9.6,-7.66,-44.638695,9470.0,9604,0.7106962524414062,True,REGULAR,USD,call,2025-05-23
77,TSLA250523C00332500,2025-05-21 19:59:03+00:00,332.5,8.16,8.0,8.1,-7.2,-46.875,7601.0,3578,0.7044707287597658,True,REGULAR,USD,call,2025-05-23
78,TSLA250523C00335000,2025-05-21 19:59:55+00:00,335.0,6.75,6.7,6.75,-6.8500004,-50.36765,19287.0,7623,0.6992217578125001,False,REGULAR,USD,call,2025-05-23
79,TSLA250523C00337500,2025-05-21 19:59:56+00:00,337.5,5.55,5.5,5.6,-6.45,-53.75,29963.0,2653,0.6948272705078126,False,REGULAR,USD,call,2025-05-23
80,TSLA250523C00340000,2025-05-21 19:59:58+00:00,340.0,4.53,4.5,4.55,-5.97,-56.857143,48675.0,14564,0.6911651977539064,False,REGULAR,USD,call,2025-05-23
81,TSLA250523C00342500,2025-05-21 19:59:58+00:00,342.5,3.65,3.6,3.7,-5.5099998,-60.15284,38848.0,4051,0.6887238159179689,False,REGULAR,USD,call,2025-05-23
82,TSLA250523C00345000,2025-05-21 19:59:57+00:00,345.0,2.95,2.89,2.93,-5.0,-62.89308,83516.0,12031,0.6870148486328126,False,REGULAR,USD,call,2025-05-23
83,TSLA250523C00347500,2025-05-21 19:59:51+00:00,347.5,2.33,2.3,2.33,-4.54,-66.08443,29104.0,4838,0.6884796777343751,False,REGULAR,USD,call,2025-05-23
84,TSLA250523C00350000,2025-05-21 19:59:59+00:00,350.0,1.83,1.82,1.84,-4.12,-69.2437,117987.0,22716,0.6914093359375001,False,REGULAR,USD,call,2025-05-23
85,TSLA250523C00352500,2025-05-21 19:59:56+00:00,352.5,1.48,1.43,1.46,-3.5500002,-70.576546,16408.0,6518,0.6960479614257813,False,REGULAR,USD,call,2025-05-23
86,TSLA250523C00355000,2025-05-21 19:59:56+00:00,355.0,1.16,1.13,1.15,-3.1400003,-73.02326,29913.0,11418,0.702151416015625,False,REGULAR,USD,call,2025-05-23
87,TSLA250523C00357500,2025-05-21 19:59:50+00:00,357.5,0.92,0.9,0.92,-2.78,-75.13513,10921.0,2604,0.7114286669921875,False,REGULAR,USD,call,2025-05-23
88,TSLA250523C00360000,2025-05-21 19:59:55+00:00,360.0,0.73,0.72,0.73,-2.42,-76.82539,55382.0,20917,0.72070591796875,False,REGULAR,USD,call,2025-05-23
89,TSLA250523C00362500,2025-05-21 19:59:28+00:00,362.5,0.59,0.58,0.6,-2.1000001,-78.06692,12744.0,9725,0.73437765625,False,REGULAR,USD,call,2025-05-23
90,TSLA250523C00365000,2025-05-21 19:59:58+00:00,365.0,0.48,0.47,0.48,-1.8199999,-79.13044,17360.0,23784,0.745119736328125,False,REGULAR,USD,call,2025-05-23
91,TSLA250523C00367500,2025-05-21 19:59:36+00:00,367.5,0.39,0.38,0.4,-1.59,-80.30303,7853.0,2613,0.7592797509765626,False,REGULAR,USD,call,2025-05-23
92,TSLA250523C00370000,2025-05-21 19:59:36+00:00,370.0,0.32,0.31,0.33,-1.4000001,-81.395355,25423.0,16662,0.772463212890625,False,REGULAR,USD,call,2025-05-23
93,TSLA250523C00372500,2025-05-21 19:59:42+00:00,372.5,0.28,0.26,0.28,-1.19,-80.952385,7457.0,11691,0.790041162109375,False,REGULAR,USD,call,2025-05-23
94,TSLA250523C00375000,2025-05-21 19:59:48+00:00,375.0,0.23,0.22,0.24,-1.05,-82.03124,11445.0,6969,0.807619111328125,False,REGULAR,USD,call,2025-05-23
95,TSLA250523C00377500,2025-05-21 19:59:54+00:00,377.5,0.2,0.19,0.2,-0.90000004,-81.81818,5678.0,3897,0.823243955078125,False,REGULAR,USD,call,2025-05-23
96,TSLA250523C00380000,2025-05-21 19:59:58+00:00,380.0,0.17,0.16,0.17,-0.8,-82.47423,12382.0,12684,0.8388687988281249,False,REGULAR,USD,call,2025-05-23
97,TSLA250523C00382500,2025-05-21 19:59:20+00:00,382.5,0.13,0.14,0.15,-0.71,-84.52381,2509.0,2360,0.858399853515625,False,REGULAR,USD,call,2025-05-23
98,TSLA250523C00385000,2025-05-21 19:59:48+00:00,385.0,0.12,0.12,0.13,-0.62,-83.78378,6298.0,5737,0.87500125,False,REGULAR,USD,call,2025-05-23
99,TSLA250523C00387500,2025-05-21 19:56:56+00:00,387.5,0.1,0.1,0.11,-0.53999996,-84.37499,1923.0,1943,0.8867198828124999,False,REGULAR,USD,call,2025-05-23
100,TSLA250523C00390000,2025-05-21 19:59:19+00:00,390.0,0.1,0.09,0.1,-0.48,-82.75862,9894.0,23018,0.9082040429687499,False,REGULAR,USD,call,2025-05-23
101,TSLA250523C00392500,2025-05-21 19:59:19+00:00,392.5,0.08,0.08,0.1,-0.42000002,-84.0,2363.0,1734,0.9335944140625,False,REGULAR,USD,call,2025-05-23
102,TSLA250523C00395000,2025-05-21 19:59:53+00:00,395.0,0.08,0.07,0.09,-0.37,-82.22222,5251.0,4281,0.9531254687499999,False,REGULAR,USD,call,2025-05-23
103,TSLA250523C00397500,2025-05-21 19:57:39+00:00,397.5,0.07,0.07,0.08,-0.33,-82.5,2593.0,4577,0.9765627343750001,False,REGULAR,USD,call,2025-05-23
104,TSLA250523C00400000,2025-05-21 19:59:14+00:00,400.0,0.07,0.05,0.07,-0.3,-81.081085,14641.0,31388,0.9804689453125001,False,REGULAR,USD,call,2025-05-23
105,TSLA250523C00402500,2025-05-21 19:59:11+00:00,402.5,0.06,0.05,0.06,-0.27,-81.818184,904.0,4402,0.99804689453125,False,REGULAR,USD,call,2025-05-23
106,TSLA250523C00405000,2025-05-21 19:59:04+00:00,405.0,0.04,0.04,0.06,-0.26000002,-86.66667,1932.0,11619,1.015629921875,False,REGULAR,USD,call,2025-05-23
107,TSLA250523C00407500,2025-05-21 19:54:20+00:00,407.5,0.04,0.04,0.06,-0.21000001,-84.0,2208.0,3127,1.0468797656250002,False,REGULAR,USD,call,2025-05-23
108,TSLA250523C00410000,2025-05-21 19:55:59+00:00,410.0,0.04,0.03,0.05,-0.19,-82.608696,2146.0,6325,1.0468797656250002,False,REGULAR,USD,call,2025-05-23
109,TSLA250523C00412500,2025-05-21 19:45:18+00:00,412.5,0.04,0.03,0.05,-0.16999999,-80.95238,456.0,1435,1.0781296093750001,False,REGULAR,USD,call,2025-05-23
110,TSLA250523C00415000,2025-05-21 19:51:19+00:00,415.0,0.03,0.03,0.04,-0.16,-84.210526,2570.0,4314,1.0859420703125,False,REGULAR,USD,call,2025-05-23
111,TSLA250523C00417500,2025-05-21 19:34:30+00:00,417.5,0.03,0.02,0.04,-0.15,-83.333336,508.0,647,1.1015669921875002,False,REGULAR,USD,call,2025-05-23
112,TSLA250523C00420000,2025-05-21 19:59:56+00:00,420.0,0.02,0.02,0.03,-0.14,-87.5,2981.0,9554,1.1015669921875002,False,REGULAR,USD,call,2025-05-23
113,TSLA250523C00422500,2025-05-21 19:57:00+00:00,422.5,0.03,0.01,0.03,-0.120000005,-80.0,566.0,1795,1.109379453125,False,REGULAR,USD,call,2025-05-23
114,TSLA250523C00425000,2025-05-21 19:57:38+00:00,425.0,0.02,0.02,0.03,-0.120000005,-85.71429,952.0,3535,1.15625421875,False,REGULAR,USD,call,2025-05-23
115,TSLA250523C00427500,2025-05-21 19:25:04+00:00,427.5,0.02,0.02,0.03,-0.099999994,-83.333336,1730.0,719,1.1796916015624999,False,REGULAR,USD,call,2025-05-23
116,TSLA250523C00430000,2025-05-21 19:59:33+00:00,430.0,0.02,0.01,0.02,-0.08,-80.00001,2224.0,3917,1.15625421875,False,REGULAR,USD,call,2025-05-23
117,TSLA250523C00432500,2025-05-21 18:54:27+00:00,432.5,0.01,0.01,0.02,-0.09,-90.0,638.0,951,1.171879140625,False,REGULAR,USD,call,2025-05-23
118,TSLA250523C00435000,2025-05-21 19:52:35+00:00,435.0,0.02,0.01,0.02,-0.06,-75.0,280.0,2269,1.203128984375,False,REGULAR,USD,call,2025-05-23
119,TSLA250523C00437500,2025-05-21 19:44:01+00:00,437.5,0.01,0.01,0.02,-0.060000002,-85.71429,967.0,1410,1.21875390625,False,REGULAR,USD,call,2025-05-23
120,TSLA250523C00440000,2025-05-21 19:57:11+00:00,440.0,0.01,0.01,0.02,-0.060000002,-85.71429,1531.0,4484,1.2500037499999999,False,REGULAR,USD,call,2025-05-23
121,TSLA250523C00442500,2025-05-21 19:27:38+00:00,442.5,0.01,0.01,0.02,-0.07,-87.5,438.0,895,1.2656286718749998,False,REGULAR,USD,call,2025-05-23
122,TSLA250523C00445000,2025-05-21 19:59:03+00:00,445.0,0.01,0.0,0.02,-0.049999997,-83.333336,2257.0,2025,1.2500037499999999,False,REGULAR,USD,call,2025-05-23
123,TSLA250523C00447500,2025-05-21 19:11:12+00:00,447.5,0.01,0.0,0.01,-0.04,-80.00001,350.0,742,1.1875040625,False,REGULAR,USD,call,2025-05-23
124,TSLA250523C00450000,2025-05-21 19:16:34+00:00,450.0,0.01,0.0,0.01,-0.04,-80.00001,2510.0,6229,1.21875390625,False,REGULAR,USD,call,2025-05-23
125,TSLA250523C00452500,2025-05-21 19:57:47+00:00,452.5,0.01,0.0,0.01,-0.04,-80.00001,367.0,400,1.2500037499999999,False,REGULAR,USD,call,2025-05-23
126,TSLA250523C00455000,2025-05-21 19:40:24+00:00,455.0,0.01,0.0,0.01,-0.03,-75.0,633.0,1480,1.2500037499999999,False,REGULAR,USD,call,2025-05-23
127,TSLA250523C00457500,2025-05-21 16:57:01+00:00,457.5,0.01,0.0,0.01,-0.03,-75.0,327.0,797,1.2812535937499998,False,REGULAR,USD,call,2025-05-23
128,TSLA250523C00460000,2025-05-21 19:47:55+00:00,460.0,0.01,0.0,0.01,-0.02,-66.66667,753.0,2635,1.3125034374999998,False,REGULAR,USD,call,2025-05-23
129,TSLA250523C00462500,2025-05-21 15:09:05+00:00,462.5,0.01,0.0,0.01,-0.01,-50.0,1526.0,1770,1.3125034374999998,False,REGULAR,USD,call,2025-05-23
130,TSLA250523C00465000,2025-05-21 18:28:43+00:00,465.0,0.01,0.0,0.01,-0.03,-75.0,1014.0,3036,1.3437532812499997,False,REGULAR,USD,call,2025-05-23
131,TSLA250523C00470000,2025-05-21 17:11:02+00:00,470.0,0.01,0.0,0.01,-0.01,-50.0,541.0,5969,1.3750031249999999,False,REGULAR,USD,call,2025-05-23
132,TSLA250523C00475000,2025-05-21 15:52:57+00:00,475.0,0.01,0.0,0.01,-0.02,-66.66667,29.0,1059,1.4375028125,False,REGULAR,USD,call,2025-05-23
133,TSLA250523C00480000,2025-05-21 14:17:23+00:00,480.0,0.01,0.0,0.01,-0.01,-50.0,307.0,2714,1.46875265625,False,REGULAR,USD,call,2025-05-23
134,TSLA250523C00490000,2025-05-21 18:28:35+00:00,490.0,0.01,0.0,0.01,-0.01,-50.0,106.0,2334,1.5625021874999998,False,REGULAR,USD,call,2025-05-23
135,TSLA250523C00500000,2025-05-21 19:15:24+00:00,500.0,0.01,0.0,0.01,-0.01,-50.0,606.0,11237,1.625001875,False,REGULAR,USD,call,2025-05-23
136,TSLA250523C00510000,2025-05-21 15:42:18+00:00,510.0,0.01,0.0,0.01,-0.01,-50.0,86.0,2302,1.6875015625,False,REGULAR,USD,call,2025-05-23
137,TSLA250523C00520000,2025-05-21 13:31:00+00:00,520.0,0.01,0.0,0.01,0.0,0.0,1.0,1856,1.75000125,False,REGULAR,USD,call,2025-05-23
138,TSLA250523C00530000,2025-05-21 16:03:29+00:00,530.0,0.01,0.0,0.01,0.0,0.0,1.0,645,1.8125009374999999,False,REGULAR,USD,call,2025-05-23
139,TSLA250523C00540000,2025-05-21 13:30:02+00:00,540.0,0.01,0.0,0.01,0.0,0.0,1.0,1469,1.875000625,False,REGULAR,USD,call,2025-05-23
140,TSLA250523C00550000,2025-05-21 17:06:27+00:00,550.0,0.01,0.0,0.01,0.0,0.0,2.0,2989,1.9375003125,False,REGULAR,USD,call,2025-05-23
141,TSLA250523C00560000,2025-05-20 13:42:31+00:00,560.0,0.01,0.0,0.01,0.0,0.0,10.0,2466,2.000005,False,REGULAR,USD,call,2025-05-23
142,TSLA250523C00570000,2025-05-19 19:56:16+00:00,570.0,0.01,0.0,0.01,0.0,0.0,254.0,1300,2.0625048437499998,False,REGULAR,USD,call,2025-05-23
143,TSLA250523C00580000,2025-05-20 15:02:36+00:00,580.0,0.01,0.0,0.01,0.0,0.0,18.0,5166,2.1250046874999997,False,REGULAR,USD,call,2025-05-23
144,TSLA250523C00590000,2025-05-21 13:40:29+00:00,590.0,0.01,0.0,0.01,0.0,0.0,5.0,5711,2.1875045312499997,False,REGULAR,USD,call,2025-05-23
145,TSLA250523C00600000,2025-05-16 19:58:23+00:00,600.0,0.02,0.0,0.01,0.0,0.0,438.0,322,2.2500043749999996,False,REGULAR,USD,call,2025-05-23
146,TSLA250523C00610000,2025-05-19 17:16:15+00:00,610.0,0.01,0.0,0.01,0.0,0.0,1.0,8,2.3125042187499996,False,REGULAR,USD,call,2025-05-23
147,TSLA250523C00620000,2025-05-16 15:30:04+00:00,620.0,0.01,0.0,0.01,0.0,0.0,9.0,9,2.3750040624999995,False,REGULAR,USD,call,2025-05-23
148,TSLA250523C00640000,2025-05-20 14:47:36+00:00,640.0,0.01,0.0,0.01,0.0,0.0,1.0,6983,2.50000375,False,REGULAR,USD,call,2025-05-23
149,TSLA250523C00650000,2025-05-20 16:54:30+00:00,650.0,0.01,0.0,0.01,0.0,0.0,11.0,6774,2.56250359375,False,REGULAR,USD,call,2025-05-23
150,TSLA250523C00660000,2025-05-16 18:01:56+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1017.0,984,2.6250034375,False,REGULAR,USD,call,2025-05-23
