,contractSymbol,lastTradeDate,strike,lastOptionPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
0,AAPL250606C00110000,2025-05-30 19:59:31+00:00,110.0,91.2,89.7,91.9,-0.9600067,-1.0416739,28.0,62.0,3.0859397851562496,True,REGULAR,USD,call,2025-06-06
1,AAPL250606C00120000,2025-05-19 13:48:16+00:00,120.0,84.87,80.4,81.9,0.0,0.0,3.0,4.0,2.160160849609375,True,REGULAR,USD,call,2025-06-06
2,AAPL250606C00125000,2025-05-28 13:34:47+00:00,125.0,76.9,75.45,76.95,0.0,0.0,1.0,7.0,2.058598603515625,True,REGULAR,USD,call,2025-06-06
3,AAPL250606C00130000,2025-05-21 19:57:22+00:00,130.0,72.75,70.45,71.9,0.0,0.0,2.0,6.0,1.8847662011718749,True,REGULAR,USD,call,2025-06-06
4,AAPL250606C00135000,2025-05-30 14:34:55+00:00,135.0,64.36,65.4,66.95,-9.330002,-12.66115,3.0,6.0,1.7421887890624999,True,REGULAR,USD,call,2025-06-06
5,AAPL250606C00140000,2025-05-30 14:34:55+00:00,140.0,59.35,59.75,61.9,-0.670002,-1.1162978,6.0,11.0,2.003911240234375,True,REGULAR,USD,call,2025-06-06
6,AAPL250606C00145000,2025-05-30 19:07:22+00:00,145.0,54.68,55.4,57.0,-0.9300003,-1.6723616,5.0,11.0,1.4853541357421873,True,REGULAR,USD,call,2025-06-06
7,AAPL250606C00150000,2025-05-29 19:51:44+00:00,150.0,50.02,49.8,51.9,0.0,0.0,5.0,29.0,0.500005,True,REGULAR,USD,call,2025-06-06
8,AAPL250606C00155000,2025-05-23 18:20:44+00:00,155.0,41.0,45.4,47.0,0.0,0.0,6.0,11.0,1.22266013671875,True,REGULAR,USD,call,2025-06-06
9,AAPL250606C00160000,2025-05-30 19:01:35+00:00,160.0,39.54,40.5,41.55,-0.4699974,-1.1746999,49.0,15.0,0.9726565234375,True,REGULAR,USD,call,2025-06-06
10,AAPL250606C00165000,2025-05-30 14:10:48+00:00,165.0,34.22,35.45,37.0,-0.2899971,-0.8403278,2.0,47.0,0.983398603515625,True,REGULAR,USD,call,2025-06-06
11,AAPL250606C00170000,2025-05-30 19:18:07+00:00,170.0,30.1,29.8,31.95,0.059999466,0.1997319,2.0,73.0,0.570316796875,True,REGULAR,USD,call,2025-06-06
12,AAPL250606C00172500,2025-05-22 18:39:43+00:00,172.5,29.81,27.25,29.4,0.0,0.0,,0.0,1.015629921875,True,REGULAR,USD,call,2025-06-06
13,AAPL250606C00175000,2025-05-30 19:52:42+00:00,175.0,25.85,25.2,26.3,1.0799999,4.3601127,1618.0,183.0,0.764650791015625,True,REGULAR,USD,call,2025-06-06
14,AAPL250606C00177500,2025-05-30 16:32:03+00:00,177.5,20.05,23.05,24.2,1.1599998,6.140815,9.0,252.0,0.6323278955078125,True,REGULAR,USD,call,2025-06-06
15,AAPL250606C00180000,2025-05-30 19:56:13+00:00,180.0,22.0,20.6,21.6,2.3500004,11.95929,95.0,136.0,0.5625043750000001,True,REGULAR,USD,call,2025-06-06
16,AAPL250606C00182500,2025-05-30 19:41:21+00:00,182.5,17.85,18.15,18.95,-0.09000015,-0.50167304,31.0,47.0,0.6186561572265626,True,REGULAR,USD,call,2025-06-06
17,AAPL250606C00185000,2025-05-30 19:41:57+00:00,185.0,15.32,15.75,16.55,0.019999504,0.13071571,45.0,242.0,0.5756878369140624,True,REGULAR,USD,call,2025-06-06
18,AAPL250606C00187500,2025-05-30 19:59:28+00:00,187.5,14.15,13.55,13.85,1.0999994,8.429114,80.0,190.0,0.46045461425781253,True,REGULAR,USD,call,2025-06-06
19,AAPL250606C00190000,2025-05-30 19:59:57+00:00,190.0,11.4,11.2,11.55,0.5999994,5.55555,614.0,631.0,0.43604079589843747,True,REGULAR,USD,call,2025-06-06
20,AAPL250606C00192500,2025-05-30 19:58:00+00:00,192.5,10.18,9.0,9.3,1.4800005,17.011501,254.0,209.0,0.40601179931640624,True,REGULAR,USD,call,2025-06-06
21,AAPL250606C00195000,2025-05-30 19:59:47+00:00,195.0,7.25,6.95,7.2,0.53999996,8.047689,2476.0,3701.0,0.3820862573242187,True,REGULAR,USD,call,2025-06-06
22,AAPL250606C00197500,2025-05-30 19:59:55+00:00,197.5,5.35,5.15,5.35,0.3499999,6.9999976,5522.0,1751.0,0.36743796630859377,True,REGULAR,USD,call,2025-06-06
23,AAPL250606C00200000,2025-05-30 19:59:53+00:00,200.0,3.79,3.6,3.75,0.22000003,6.1624656,22811.0,14622.0,0.35352208984374994,True,REGULAR,USD,call,2025-06-06
24,AAPL250606C00202500,2025-05-30 19:59:59+00:00,202.5,2.4,2.36,2.42,0.01999998,0.84033525,22187.0,5697.0,0.33740896972656254,False,REGULAR,USD,call,2025-06-06
25,AAPL250606C00205000,2025-05-30 19:59:58+00:00,205.0,1.45,1.42,1.48,-0.049999952,-3.3333302,27951.0,11657.0,0.33008482421874996,False,REGULAR,USD,call,2025-06-06
26,AAPL250606C00207500,2025-05-30 19:59:59+00:00,207.5,0.83,0.81,0.85,-0.06999999,-7.777777,16135.0,6780.0,0.3259344750976562,False,REGULAR,USD,call,2025-06-06
27,AAPL250606C00210000,2025-05-30 19:59:59+00:00,210.0,0.46,0.44,0.47,-0.06999996,-13.207541,10842.0,11956.0,0.32617861328125,False,REGULAR,USD,call,2025-06-06
28,AAPL250606C00212500,2025-05-30 19:59:56+00:00,212.5,0.26,0.24,0.27,-0.07000002,-21.212128,4984.0,4267.0,0.33399103515625,False,REGULAR,USD,call,2025-06-06
29,AAPL250606C00215000,2025-05-30 19:59:59+00:00,215.0,0.15,0.14,0.15,-0.059999987,-28.571424,5291.0,12214.0,0.340826904296875,False,REGULAR,USD,call,2025-06-06
30,AAPL250606C00217500,2025-05-30 19:59:56+00:00,217.5,0.1,0.08,0.1,-0.04,-28.571426,6018.0,3214.0,0.36035795898437495,False,REGULAR,USD,call,2025-06-06
31,AAPL250606C00220000,2025-05-30 19:59:56+00:00,220.0,0.07,0.05,0.07,-0.020000003,-22.222225,2284.0,9450.0,0.38086556640624997,False,REGULAR,USD,call,2025-06-06
32,AAPL250606C00222500,2025-05-30 19:58:21+00:00,222.5,0.05,0.03,0.05,-0.02,-28.571426,1501.0,928.0,0.40039662109375,False,REGULAR,USD,call,2025-06-06
33,AAPL250606C00225000,2025-05-30 19:58:55+00:00,225.0,0.03,0.03,0.04,-0.020000001,-40.000004,2247.0,14577.0,0.42383388671875,False,REGULAR,USD,call,2025-06-06
34,AAPL250606C00227500,2025-05-30 19:58:05+00:00,227.5,0.03,0.02,0.1,-0.01,-25.0,286.0,2102.0,0.5214891601562499,False,REGULAR,USD,call,2025-06-06
35,AAPL250606C00230000,2025-05-30 19:59:19+00:00,230.0,0.02,0.02,0.03,-0.01,-33.333336,898.0,6860.0,0.476567734375,False,REGULAR,USD,call,2025-06-06
36,AAPL250606C00232500,2025-05-30 19:01:46+00:00,232.5,0.01,0.01,0.03,-0.02,-66.66667,15.0,557.0,0.5117236328125,False,REGULAR,USD,call,2025-06-06
37,AAPL250606C00235000,2025-05-30 19:59:52+00:00,235.0,0.01,0.01,0.02,-0.02,-66.66667,623.0,3605.0,0.500005,False,REGULAR,USD,call,2025-06-06
38,AAPL250606C00240000,2025-05-30 19:58:24+00:00,240.0,0.01,0.01,0.02,-0.01,-50.0,276.0,3067.0,0.5625043750000001,False,REGULAR,USD,call,2025-06-06
39,AAPL250606C00245000,2025-05-30 19:59:15+00:00,245.0,0.01,0.0,0.01,0.0,0.0,220.0,1145.0,0.5625043750000001,False,REGULAR,USD,call,2025-06-06
40,AAPL250606C00250000,2025-05-30 19:38:43+00:00,250.0,0.01,0.0,0.01,0.0,0.0,404.0,2865.0,0.6093789062500001,False,REGULAR,USD,call,2025-06-06
41,AAPL250606C00255000,2025-05-30 17:01:07+00:00,255.0,0.01,0.0,0.01,0.0,0.0,2.0,833.0,0.6562534375000001,False,REGULAR,USD,call,2025-06-06
42,AAPL250606C00260000,2025-05-30 18:13:56+00:00,260.0,0.01,0.0,0.01,0.0,0.0,12.0,1503.0,0.7187528125,False,REGULAR,USD,call,2025-06-06
43,AAPL250606C00265000,2025-05-27 13:48:59+00:00,265.0,0.01,0.0,0.01,0.0,0.0,17.0,106.0,0.7500025,False,REGULAR,USD,call,2025-06-06
44,AAPL250606C00270000,2025-05-30 13:30:11+00:00,270.0,0.01,0.0,0.01,0.0,0.0,1.0,404.0,0.8125018749999999,False,REGULAR,USD,call,2025-06-06
45,AAPL250606C00275000,2025-05-19 15:21:59+00:00,275.0,0.02,0.0,0.02,0.0,0.0,9.0,184.0,0.9062509375,False,REGULAR,USD,call,2025-06-06
46,AAPL250606C00280000,2025-05-27 13:30:01+00:00,280.0,0.02,0.0,0.02,0.0,0.0,1.0,20.0,0.9531254687499999,False,REGULAR,USD,call,2025-06-06
47,AAPL250606C00285000,2025-05-28 15:20:45+00:00,285.0,0.01,0.0,0.02,0.0,0.0,25.0,34.0,0.98437515625,False,REGULAR,USD,call,2025-06-06
48,AAPL250606C00290000,2025-05-27 13:30:01+00:00,290.0,0.01,0.0,0.01,0.0,0.0,90.0,228.0,0.9687503125,False,REGULAR,USD,call,2025-06-06
49,AAPL250606C00295000,2025-05-16 18:32:23+00:00,295.0,0.01,0.0,0.01,0.0,0.0,1.0,23.0,1.0312548437500002,False,REGULAR,USD,call,2025-06-06
50,AAPL250606C00300000,2025-05-13 16:42:41+00:00,300.0,0.02,0.0,0.01,0.0,0.0,105.0,124.0,1.0625046875000002,False,REGULAR,USD,call,2025-06-06
51,AAPL250606C00305000,2025-05-22 16:52:01+00:00,305.0,0.01,0.0,0.01,0.0,0.0,,10.0,1.09375453125,False,REGULAR,USD,call,2025-06-06
52,AAPL250606C00315000,2025-05-01 14:04:25+00:00,315.0,0.05,0.0,0.01,0.0,0.0,,6.0,1.1875040625,False,REGULAR,USD,call,2025-06-06
53,AAPL250606C00320000,2025-05-13 13:44:05+00:00,320.0,0.01,0.0,0.01,0.0,0.0,,1.0,1.21875390625,False,REGULAR,USD,call,2025-06-06
54,AAPL250606C00325000,2025-05-30 17:12:31+00:00,325.0,0.01,0.0,0.01,0.0,0.0,142.0,0.0,1.2500037499999999,False,REGULAR,USD,call,2025-06-06
55,AAPL250606P00110000,2025-05-27 18:50:23+00:00,110.0,0.01,0.0,0.01,0.0,0.0,42.0,285.0,1.625001875,False,REGULAR,USD,put,2025-06-06
56,AAPL250606P00120000,2025-05-27 19:26:56+00:00,120.0,0.01,0.0,0.01,0.0,0.0,89.0,94.0,1.3750031249999999,False,REGULAR,USD,put,2025-06-06
57,AAPL250606P00125000,2025-05-28 13:54:47+00:00,125.0,0.01,0.0,0.01,0.0,0.0,8.0,27.0,1.2812535937499998,False,REGULAR,USD,put,2025-06-06
58,AAPL250606P00130000,2025-05-30 14:15:51+00:00,130.0,0.01,0.0,0.01,0.0,0.0,1.0,70.0,1.1875040625,False,REGULAR,USD,put,2025-06-06
59,AAPL250606P00135000,2025-05-28 14:03:30+00:00,135.0,0.01,0.0,0.01,0.0,0.0,1.0,86.0,1.09375453125,False,REGULAR,USD,put,2025-06-06
60,AAPL250606P00140000,2025-05-30 16:00:49+00:00,140.0,0.01,0.0,0.01,0.0,0.0,2.0,401.0,0.98437515625,False,REGULAR,USD,put,2025-06-06
61,AAPL250606P00145000,2025-05-30 19:59:56+00:00,145.0,0.01,0.0,0.01,0.0,0.0,130.0,590.0,0.9062509375,False,REGULAR,USD,put,2025-06-06
62,AAPL250606P00150000,2025-05-30 19:59:47+00:00,150.0,0.02,0.01,0.02,0.0,0.0,204.0,1112.0,0.8984385156249999,False,REGULAR,USD,put,2025-06-06
63,AAPL250606P00155000,2025-05-30 18:45:56+00:00,155.0,0.02,0.01,0.03,-0.01,-33.333336,58.0,382.0,0.8281267187499999,False,REGULAR,USD,put,2025-06-06
64,AAPL250606P00160000,2025-05-30 19:58:56+00:00,160.0,0.02,0.02,0.04,-0.01,-33.333336,3297.0,1097.0,0.7695335546875001,False,REGULAR,USD,put,2025-06-06
65,AAPL250606P00165000,2025-05-30 19:58:58+00:00,165.0,0.03,0.02,0.04,-0.020000001,-40.000004,350.0,2452.0,0.6757844921875001,False,REGULAR,USD,put,2025-06-06
66,AAPL250606P00170000,2025-05-30 19:50:17+00:00,170.0,0.06,0.04,0.06,0.0,0.0,689.0,2582.0,0.6210975390625001,False,REGULAR,USD,put,2025-06-06
67,AAPL250606P00172500,2025-05-30 19:55:42+00:00,172.5,0.06,0.05,0.07,-0.02,-25.0,975.0,524.0,0.585941640625,False,REGULAR,USD,put,2025-06-06
68,AAPL250606P00175000,2025-05-30 19:59:00+00:00,175.0,0.06,0.06,0.08,-0.040000003,-40.000004,1588.0,3261.0,0.5507857421875001,False,REGULAR,USD,put,2025-06-06
69,AAPL250606P00177500,2025-05-30 19:51:44+00:00,177.5,0.08,0.08,0.1,-0.07000001,-46.66667,702.0,657.0,0.5195360546875,False,REGULAR,USD,put,2025-06-06
70,AAPL250606P00180000,2025-05-30 19:59:56+00:00,180.0,0.1,0.11,0.13,-0.07,-41.17647,8335.0,9567.0,0.499028447265625,False,REGULAR,USD,put,2025-06-06
71,AAPL250606P00182500,2025-05-30 19:59:27+00:00,182.5,0.13,0.15,0.16,-0.120000005,-48.0,2959.0,1426.0,0.46289599609375004,False,REGULAR,USD,put,2025-06-06
72,AAPL250606P00185000,2025-05-30 19:59:47+00:00,185.0,0.22,0.21,0.23,-0.120000005,-35.294117,2425.0,4317.0,0.43897045410156255,False,REGULAR,USD,put,2025-06-06
73,AAPL250606P00187500,2025-05-30 19:59:42+00:00,187.5,0.32,0.32,0.34,-0.19,-37.2549,4706.0,3007.0,0.41699801757812494,False,REGULAR,USD,put,2025-06-06
74,AAPL250606P00190000,2025-05-30 19:59:53+00:00,190.0,0.49,0.49,0.52,-0.24000001,-32.876713,8363.0,5139.0,0.398443515625,False,REGULAR,USD,put,2025-06-06
75,AAPL250606P00192500,2025-05-30 19:59:54+00:00,192.5,0.75,0.77,0.8,-0.35000002,-31.818184,5452.0,2117.0,0.3811097045898437,False,REGULAR,USD,put,2025-06-06
76,AAPL250606P00195000,2025-05-30 19:59:55+00:00,195.0,1.2,1.21,1.25,-0.43999994,-26.829264,12049.0,7760.0,0.3684145190429688,False,REGULAR,USD,put,2025-06-06
77,AAPL250606P00197500,2025-05-30 19:59:58+00:00,197.5,1.86,1.86,1.92,-0.56000006,-23.140497,11001.0,2158.0,0.35816071533203125,False,REGULAR,USD,put,2025-06-06
78,AAPL250606P00200000,2025-05-30 19:59:58+00:00,200.0,2.8,2.77,2.85,-0.6200001,-18.128658,11937.0,5942.0,0.3481510498046875,False,REGULAR,USD,put,2025-06-06
79,AAPL250606P00202500,2025-05-30 19:59:37+00:00,202.5,3.85,3.95,4.1,-0.9500003,-19.791672,1513.0,1725.0,0.34058276611328125,True,REGULAR,USD,put,2025-06-06
80,AAPL250606P00205000,2025-05-30 19:59:24+00:00,205.0,5.17,5.5,5.7,-1.2799997,-19.844957,1194.0,5237.0,0.3386296606445312,True,REGULAR,USD,put,2025-06-06
81,AAPL250606P00207500,2025-05-30 19:58:25+00:00,207.5,6.63,7.25,7.7,-1.8499994,-21.816032,136.0,4364.0,0.3552310571289062,True,REGULAR,USD,put,2025-06-06
82,AAPL250606P00210000,2025-05-30 19:58:32+00:00,210.0,8.69,9.3,9.95,-1.7800007,-17.000961,283.0,1648.0,0.38721315917968746,True,REGULAR,USD,put,2025-06-06
83,AAPL250606P00212500,2025-05-30 19:29:16+00:00,212.5,12.57,11.5,12.4,-0.4800005,-3.6781647,57.0,238.0,0.442388388671875,True,REGULAR,USD,put,2025-06-06
84,AAPL250606P00215000,2025-05-30 19:51:30+00:00,215.0,14.65,14.0,14.75,-0.70000076,-4.5602655,200.0,715.0,0.471684970703125,True,REGULAR,USD,put,2025-06-06
85,AAPL250606P00217500,2025-05-30 19:25:27+00:00,217.5,17.45,15.9,17.15,0.45000076,2.6470633,3.0,102.0,0.5029346582031251,True,REGULAR,USD,put,2025-06-06
86,AAPL250606P00220000,2025-05-29 19:54:50+00:00,220.0,20.2,18.45,20.0,0.0,0.0,1314.0,1.0,0.6391637646484375,True,REGULAR,USD,put,2025-06-06
87,AAPL250606P00222500,2025-05-29 14:04:33+00:00,222.5,20.9,20.9,22.75,0.0,0.0,4.0,0.0,0.747072841796875,True,REGULAR,USD,put,2025-06-06
88,AAPL250606P00225000,2025-05-30 19:07:24+00:00,225.0,25.42,23.5,24.8,1.6499996,6.941521,2.0,2.0,0.6977569287109376,True,REGULAR,USD,put,2025-06-06
89,AAPL250606P00227500,2025-05-30 18:39:33+00:00,227.5,28.3,25.9,27.6,-0.70000076,-2.4137957,1.0,1.0,0.5224657128906249,True,REGULAR,USD,put,2025-06-06
90,AAPL250606P00230000,2025-05-30 14:10:10+00:00,230.0,31.0,28.45,30.0,2.4300003,8.505426,1.0,1.0,0.5371140039062501,True,REGULAR,USD,put,2025-06-06
91,AAPL250606P00232500,2025-05-29 19:09:09+00:00,232.5,33.4,30.9,32.5,0.0,0.0,137.0,9.0,0.5429733203125001,True,REGULAR,USD,put,2025-06-06
92,AAPL250606P00235000,2025-05-29 19:02:30+00:00,235.0,35.7,33.4,35.15,0.0,0.0,60.0,8.0,0.6562534375000001,True,REGULAR,USD,put,2025-06-06
93,AAPL250606P00240000,2025-05-22 19:47:20+00:00,240.0,38.32,38.45,40.0,0.0,0.0,1.0,1.0,0.6777375976562501,True,REGULAR,USD,put,2025-06-06
94,AAPL250606P00245000,2025-05-22 19:47:20+00:00,245.0,43.34,43.4,45.1,0.0,0.0,1.0,0.0,0.773439765625,True,REGULAR,USD,put,2025-06-06
95,AAPL250606P00250000,2025-05-30 15:50:56+00:00,250.0,51.0,48.45,49.9,2.0499992,4.1879454,1.0,0.0,0.710940390625,True,REGULAR,USD,put,2025-06-06
96,AAPL250606P00255000,2025-05-23 14:53:11+00:00,255.0,59.2,53.4,55.15,0.0,0.0,3.0,0.0,0.9335944140625,True,REGULAR,USD,put,2025-06-06
97,AAPL250606P00290000,2025-05-30 17:34:00+00:00,290.0,91.96,88.45,89.9,0.0,0.0,1.0,0.0,1.125004375,True,REGULAR,USD,put,2025-06-06
98,AAPL250606P00295000,2025-05-30 17:34:00+00:00,295.0,96.94,93.4,94.75,0.0,0.0,1.0,0.0,1.7587902685546877,True,REGULAR,USD,put,2025-06-06
99,AAPL250613C00110000,2025-05-30 19:37:29+00:00,110.0,90.48,90.4,91.65,0.030006409,0.03317458,14.0,15.0,1.484377578125,True,REGULAR,USD,call,2025-06-13
100,AAPL250613C00120000,2025-05-30 19:37:29+00:00,120.0,80.5,79.8,82.05,0.33999634,0.42414713,4.0,0.0,1.15625421875,True,REGULAR,USD,call,2025-06-13
101,AAPL250613C00125000,2025-05-30 19:36:44+00:00,125.0,75.45,75.4,77.15,0.26999664,0.3591336,4.0,0.0,1.37109689453125,True,REGULAR,USD,call,2025-06-13
102,AAPL250613C00130000,2025-05-30 19:37:29+00:00,130.0,70.5,70.5,72.05,-1.050003,-1.4675095,4.0,1.0,1.2714880175781247,True,REGULAR,USD,call,2025-06-13
103,AAPL250613C00135000,2025-05-30 19:36:44+00:00,135.0,65.52,65.55,67.15,1.3699951,2.135612,4.0,1.0,1.2099648876953122,True,REGULAR,USD,call,2025-06-13
104,AAPL250613C00140000,2025-05-30 19:37:29+00:00,140.0,60.53,59.85,62.1,-0.90999985,-1.4811195,4.0,2.0,0.8964854101562498,True,REGULAR,USD,call,2025-06-13
105,AAPL250613C00145000,2025-05-30 19:36:44+00:00,145.0,55.46,55.35,57.2,0.05999756,0.10829883,4.0,0.0,0.992187578125,True,REGULAR,USD,call,2025-06-13
106,AAPL250613C00150000,2025-05-27 15:26:55+00:00,150.0,49.82,50.55,52.15,0.0,0.0,1.0,5.0,0.93164130859375,True,REGULAR,USD,call,2025-06-13
107,AAPL250613C00155000,2025-05-30 19:46:59+00:00,155.0,45.28,45.5,46.9,1.4799995,3.3789945,8.0,6.0,0.789064609375,True,REGULAR,USD,call,2025-06-13
108,AAPL250613C00160000,2025-05-30 19:46:59+00:00,160.0,40.29,39.95,41.95,0.52000046,1.3075193,4.0,11.0,0.57812921875,True,REGULAR,USD,call,2025-06-13
109,AAPL250613C00165000,2025-05-30 19:46:59+00:00,165.0,35.36,35.7,36.9,1.3800011,4.061216,34.0,51.0,0.6577182666015625,True,REGULAR,USD,call,2025-06-13
110,AAPL250613C00170000,2025-05-30 19:46:59+00:00,170.0,30.39,30.9,31.55,-1.6500015,-5.1498175,14.0,3960.0,0.5542036767578126,True,REGULAR,USD,call,2025-06-13
111,AAPL250613C00175000,2025-05-30 19:58:20+00:00,175.0,27.45,25.6,27.1,5.1500015,23.09418,6.0,59.0,0.5053760400390624,True,REGULAR,USD,call,2025-06-13
112,AAPL250613C00177500,2025-05-30 17:18:49+00:00,177.5,21.3,23.7,24.2,-1.0500011,-4.6979914,1.0,2.0,0.5297898583984376,True,REGULAR,USD,call,2025-06-13
113,AAPL250613C00180000,2025-05-30 19:54:00+00:00,180.0,21.3,21.3,21.8,-0.55000114,-2.5171676,74.0,45.0,0.500005,True,REGULAR,USD,call,2025-06-13
114,AAPL250613C00182500,2025-05-30 19:58:20+00:00,182.5,20.2,19.05,19.4,1.7000008,9.189193,145.0,31.0,0.467778759765625,True,REGULAR,USD,call,2025-06-13
115,AAPL250613C00185000,2025-05-30 19:55:06+00:00,185.0,17.18,16.75,17.15,1.1800003,7.375002,3.0,381.0,0.45093322509765627,True,REGULAR,USD,call,2025-06-13
116,AAPL250613C00187500,2025-05-30 19:37:31+00:00,187.5,14.35,14.5,14.95,0.6700001,4.897661,41.0,23.0,0.4331111376953125,True,REGULAR,USD,call,2025-06-13
117,AAPL250613C00190000,2025-05-30 19:56:48+00:00,190.0,13.5,12.45,12.75,1.3599997,11.202633,248.0,538.0,0.40869731933593745,True,REGULAR,USD,call,2025-06-13
118,AAPL250613C00192500,2025-05-30 19:59:48+00:00,192.5,10.75,10.4,10.65,0.75,7.5000005,68.0,46.0,0.38635867553710934,True,REGULAR,USD,call,2025-06-13
119,AAPL250613C00195000,2025-05-30 19:59:57+00:00,195.0,8.75,8.6,8.8,0.3699999,4.4152727,243.0,1921.0,0.3756165954589844,True,REGULAR,USD,call,2025-06-13
120,AAPL250613C00197500,2025-05-30 19:59:57+00:00,197.5,7.05,6.9,7.15,0.4000001,6.015039,769.0,203.0,0.3684145190429688,True,REGULAR,USD,call,2025-06-13
121,AAPL250613C00200000,2025-05-30 19:59:52+00:00,200.0,5.65,5.45,5.6,0.3000002,5.60748,2692.0,2981.0,0.3562076098632812,True,REGULAR,USD,call,2025-06-13
122,AAPL250613C00202500,2025-05-30 19:59:58+00:00,202.5,4.27,4.15,4.35,0.17000008,4.146343,1144.0,1054.0,0.35193519165039056,False,REGULAR,USD,call,2025-06-13
123,AAPL250613C00205000,2025-05-30 19:59:50+00:00,205.0,3.25,3.1,3.25,0.20000005,6.557379,2798.0,3381.0,0.34448897705078124,False,REGULAR,USD,call,2025-06-13
124,AAPL250613C00207500,2025-05-30 19:59:59+00:00,207.5,2.36,2.28,2.36,0.16999984,7.76255,1878.0,1346.0,0.33838552246093745,False,REGULAR,USD,call,2025-06-13
125,AAPL250613C00210000,2025-05-30 19:59:58+00:00,210.0,1.68,1.65,1.7,0.07999992,4.999995,7029.0,7659.0,0.3364324169921875,False,REGULAR,USD,call,2025-06-13
126,AAPL250613C00212500,2025-05-30 19:59:55+00:00,212.5,1.21,1.16,1.21,0.060000062,5.2173967,953.0,726.0,0.3364324169921875,False,REGULAR,USD,call,2025-06-13
127,AAPL250613C00215000,2025-05-30 19:59:56+00:00,215.0,0.86,0.82,0.86,0.060000002,7.5000005,31376.0,14138.0,0.3386296606445312,False,REGULAR,USD,call,2025-06-13
128,AAPL250613C00217500,2025-05-30 19:59:57+00:00,217.5,0.6,0.57,0.61,0.01000005,1.6949239,465.0,698.0,0.34204759521484374,False,REGULAR,USD,call,2025-06-13
129,AAPL250613C00220000,2025-05-30 19:59:57+00:00,220.0,0.43,0.41,0.43,0.01000002,2.3809574,2591.0,8181.0,0.34570966796874997,False,REGULAR,USD,call,2025-06-13
130,AAPL250613C00222500,2025-05-30 19:59:16+00:00,222.5,0.33,0.29,0.32,0.02000001,6.4516163,214.0,441.0,0.3540103662109374,False,REGULAR,USD,call,2025-06-13
131,AAPL250613C00225000,2025-05-30 19:59:41+00:00,225.0,0.24,0.22,0.24,0.00999999,4.3478217,1693.0,12354.0,0.3627993408203125,False,REGULAR,USD,call,2025-06-13
132,AAPL250613C00227500,2025-05-30 19:53:54+00:00,227.5,0.18,0.16,0.19,0.050000012,38.461548,1031.0,,0.3745179736328125,False,REGULAR,USD,call,2025-06-13
133,AAPL250613C00230000,2025-05-30 19:58:13+00:00,230.0,0.14,0.12,0.15,-0.010000005,-6.66667,356.0,5664.0,0.3857483300781249,False,REGULAR,USD,call,2025-06-13
134,AAPL250613C00232500,2025-05-30 15:00:52+00:00,232.5,0.09,0.09,0.12,0.0,0.0,1.0,,0.39649041015625003,False,REGULAR,USD,call,2025-06-13
135,AAPL250613C00235000,2025-05-30 19:57:38+00:00,235.0,0.1,0.08,0.1,0.0,0.0,56.0,1767.0,0.40918559570312496,False,REGULAR,USD,call,2025-06-13
136,AAPL250613C00237500,2025-05-30 19:36:48+00:00,237.5,0.08,0.06,0.08,0.02,33.333336,2.0,,0.41992767578125,False,REGULAR,USD,call,2025-06-13
137,AAPL250613C00240000,2025-05-30 19:57:45+00:00,240.0,0.07,0.05,0.07,-0.009999998,-12.499998,124.0,1542.0,0.4335994140625,False,REGULAR,USD,call,2025-06-13
138,AAPL250613C00245000,2025-05-30 19:56:47+00:00,245.0,0.05,0.04,0.05,-0.009999998,-16.666664,166.0,1329.0,0.45703667968750006,False,REGULAR,USD,call,2025-06-13
139,AAPL250613C00250000,2025-05-30 19:59:47+00:00,250.0,0.04,0.02,0.04,0.01,33.333336,190.0,1362.0,0.48438015625,False,REGULAR,USD,call,2025-06-13
140,AAPL250613C00255000,2025-05-30 18:28:26+00:00,255.0,0.03,0.01,0.03,0.0,0.0,14.0,97.0,0.5039112109375,False,REGULAR,USD,call,2025-06-13
141,AAPL250613C00260000,2025-05-30 17:44:21+00:00,260.0,0.02,0.01,0.03,0.0,0.0,142.0,856.0,0.5195360546875,False,REGULAR,USD,call,2025-06-13
142,AAPL250613C00265000,2025-05-30 14:36:52+00:00,265.0,0.02,0.01,0.02,0.0,0.0,1.0,1063.0,0.5390671093750001,False,REGULAR,USD,call,2025-06-13
143,AAPL250613C00270000,2025-05-30 13:30:00+00:00,270.0,0.01,0.0,0.02,-0.01,-50.0,21.0,83.0,0.5468795312500001,False,REGULAR,USD,call,2025-06-13
144,AAPL250613C00275000,2025-05-30 17:21:50+00:00,275.0,0.02,0.0,0.02,0.01,100.0,276.0,1145.0,0.57812921875,False,REGULAR,USD,call,2025-06-13
145,AAPL250613C00280000,2025-05-30 19:25:27+00:00,280.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1223.0,0.57812921875,False,REGULAR,USD,call,2025-06-13
146,AAPL250613C00285000,2025-05-27 18:42:49+00:00,285.0,0.01,0.0,0.01,0.0,0.0,140.0,410.0,0.6093789062500001,False,REGULAR,USD,call,2025-06-13
147,AAPL250613C00290000,2025-05-20 14:06:51+00:00,290.0,0.02,0.0,0.01,0.0,0.0,5.0,22.0,0.6250037500000001,False,REGULAR,USD,call,2025-06-13
